NumberDevice UserId Block Sequence NumberClicks NumberCircles CircleID DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY TargetWidth ElapsedTime MouseX MouseY
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 483 829
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 485 830
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 486 831
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 489 831
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 491 830
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 494 829
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 500 826
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 500 826
0 1 1 1 1 16 3 350 773 188 506 835 60 1189 504 823
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 504 823
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 506 823
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 507 821
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 509 818
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 510 815
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 513 808
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 514 805
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 517 801
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 520 794
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 524 786
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 531 777
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 544 765
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 584 713
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 611 680
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 641 645
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 672 602
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 732 524
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 732 524
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 784 460
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 784 460
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 824 411
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 839 391
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 851 375
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 851 375
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 851 375
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 873 341
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 879 332
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 883 326
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 886 319
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 890 313
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 893 307
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 899 294
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 899 294
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 903 283
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 905 276
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 906 272
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 907 267
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 908 264
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 908 260
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 908 258
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 908 258
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 907 258
0 1 1 1 1 16 4 350 506 835 887 264 60 1075 906 259
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 906 259
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 905 262
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 904 264
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 904 264
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 902 272
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 902 272
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 900 279
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 897 286
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 893 295
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 877 324
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 877 324
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 847 374
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 826 407
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 805 437
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 781 470
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 755 509
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 725 549
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 662 625
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 632 660
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 602 693
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 575 721
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 550 746
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 508 782
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 508 782
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 476 806
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 462 813
0 1 1 1 1 16 5 350 887 264 392 759 60 1367 450 819
