"DeviceNumber" "UserId" "Block" "Sequence" "CircleID" "ErrorRate" "TRE" "TAC" "MDC" "ODC" "MV" "ME" "MO" "ClickPointX" "ClickPointY" "MovementTime" "TargetWidth" "Distance" "CalculatedDistance"
0 24 2 3 7 0 0 1 13 1 6.12502530337196 10.2689883271212 10.2149429863748 714.096604258567 14.6300986457382 1.152 60 700 698.28647416372
0 24 2 3 8 0 0 2 6 1 8.26216212029976 7.149819452321 4.13348865714724 660.724716393117 3.58457071842467 0.82 60 700 663.398824237728
0 24 2 3 9 0 0 0 3 0 13.9478890425908 28.4518649011297 -28.4518649011297 658.944060333056 -11.0781474888926 0.721 60 700 656.246904754605
0 24 2 3 10 0 0 2 3 0 12.3919111738348 15.7601201154397 13.292817374953 688.524422483263 13.3835587228786 0.775 60 700 673.662378346899
0 24 2 3 11 0 0 1 4 0 28.021552368737 24.4604401679108 -8.3614605256096 670.641404014326 17.8915405064517 1.034 60 700 693.288540219727
0 24 2 3 12 0 0 1 2 5 17.2024906780384 14.7561733020536 4.27341410602876 655.169478997477 1.71865941201213 1.204 60 700 666.216931637136
0 24 2 3 13 0 0 2 9 0 12.9575555658686 12.2357843613773 -5.50032237713079 687.988768938633 -7.77520509725144 0.998 60 700 688.727812709782
0 24 2 3 14 0 0 1 1 0 15.4555622234925 22.9812864728583 -22.2955319144585 696.957817119985 5.89925040542806 0.972 60 700 690.087675589124
0 24 2 3 15 0 0 1 8 4 10.5875719097068 9.80166095894995 3.55784397209217 632.560380466804 -0.604205008129327 1.019 60 700 638.856008815758
0 24 2 4 1 0.666666666666667 3 5 16 4 10.778910285414 9.25946411475451 5.79865865912589 682.082261935573 2.96444815309483 1.983 60 700 679.047126494178
0 24 2 4 2 0 0 1 4 4 15.4059993329443 17.7264661994564 15.0781770712284 680.773991721743 9.36868161718186 0.985 60 700 671.706036894116
0 24 2 4 3 0 0 1 1 1 23.7141390700784 32.3772475099676 -32.2371662984954 730.857485715829 1.15566999464562 0.809 60 700 713.006311332515
0 24 2 4 4 0 0 2 3 0 15.9435723809337 13.5774415686209 -1.65626965547988 679.494307280917 -6.36289028879281 1.06 60 700 686.16616063458
0 24 2 4 5 0 0 0 1 1 12.7124802882301 30.7445897869531 -30.7445897869531 695.249817940837 -24.7525888188026 0.915 60 700 695.806007447478
0 24 2 4 6 0 0 1 7 0 6.58748639385238 14.6419748697809 -14.4736653591272 675.0479010881 3.36619021307416 0.986 60 700 682.373797855691
0 24 2 4 7 0 0 3 3 2 7.96270378922432 6.04686971774913 0.545336303223556 691.835073062856 17.8109988521989 0.719 60 700 695.806007447478
0 24 2 4 8 0 0 4 6 0 6.13421324472482 4.9082982678665 1.59902461088668 637.629161831449 15.4613059643808 0.843 60 700 636.233447721825
0 24 2 4 9 0 0 0 1 0 18.6861731883887 29.7222510843467 -29.7222510843467 683.488124400317 -2.99729940715233 0.858 60 700 683.615388943227
0 24 2 4 10 0 0 1 6 0 19.7222129000547 18.7308309241862 -13.3106644635624 703.493453187558 -23.1939932362958 0.897 60 700 693.541635375988
0 24 2 4 11 0 0 2 7 0 14.5297733341029 15.0927496648126 -11.7184848811578 711.350524820999 -26.1042302489448 0.989 60 700 707.280001131094
0 24 2 4 12 0 0 0 3 0 34.6651131866153 51.478984275207 -51.478984275207 684.420092200815 -6.49133205338131 0.989 60 700 687.224126468214
0 24 2 4 13 0 0 1 1 0 23.5547862862147 30.291542110185 27.9649327011196 628.617928474841 -13.4350288425445 0.787 60 700 644.881384442131
0 24 2 4 14 0 0 1 3 1 16.0811021611872 22.5493508903809 -22.3000558897883 660.366489328081 2.46977175173896 0.897 60 700 665.648555921216
0 24 2 4 15 0.666666666666667 2 1 10 9 17.0684875999733 14.517494095699 2.33126689409828 665.89890512638 2.57840095559763 1.801 60 700 670.182810880733
0 24 2 5 1 0 0 0 5 6 8.16200811397503 15.3997025089754 -15.3997025089754 711.005037959977 -2.97254024886112 0.954 60 700 692.000722542975
