"DeviceNumber" "UserId" "Block" "Sequence" "CircleID" "ErrorRate" "TRE" "TAC" "MDC" "ODC" "MV" "ME" "MO" "ClickPointX" "ClickPointY" "MovementTime" "TargetWidth" "Distance" "CalculatedDistance"
0 24 1 1 13 0 0 2 5 0 11.2153907658701 14.0724907249597 -12.3199612803035 697.846025738951 -9.99621730214545 0.977 60 700 692.361899587203
0 24 1 1 14 0.5 0 2 5 0 21.5648477598465 25.5985890012717 -24.9897991921601 661.400177334576 -14.1352545711401 0.902 60 700 662.881588219193
0 24 1 1 15 0 0 0 1 3 28.3468547773172 46.4317195943485 46.4317195943485 691.869405999734 13.5913590775718 1.04 60 700 676.017751246223
0 24 1 2 1 0 0 2 8 0 11.7611793926613 14.2698329189709 14.1650029919229 682.002249536612 0.96520826839605 1.346 60 700 690.00652170831
0 24 1 2 2 0.5 0 3 17 7 25.2286578510518 25.4230978625432 -22.7679809133546 687.00268375099 0.559033932120826 2.363 60 700 679.744069484979
0 24 1 2 3 0 0 3 13 4 21.4854599991518 21.7274291908762 -18.4224347043893 681.632954746335 15.3138827140713 1.826 60 700 687.154276709386
0 24 1 2 4 0 0 1 2 0 26.4948278922687 35.9327683193848 -33.1882181020429 710.834079841047 -9.21471304667125 1.437 60 700 685.534098349601
0 24 1 2 5 0 0 0 7 2 28.7893621826261 43.5820013898477 -43.5820013898477 697.559570355187 -12.5158222217638 1.684 60 700 686.011661708458
0 24 1 2 6 0 0 2 7 1 8.39415892064273 13.0402287713477 -12.9598527896196 700.407439433425 -12.3862337420385 0.96 60 700 695.449494931156
0 24 1 2 7 0 1 2 9 1 15.2991357769409 12.5181174455447 -5.3828299550489 662.580435696223 15.4972975903289 1.579 60 700 679.924995863514
0 24 1 2 8 0 0 1 5 4 42.6115260048779 48.1044549263287 -39.7716933735042 666.976015371735 -4.12248939872848 1.805 60 700 673.379536368607
0 24 1 2 9 0 0 0 10 4 20.5708692548449 37.1518653434788 -37.1518653434788 686.162724861091 -20.042829421093 1.562 60 700 692.01806334806
0 24 1 2 10 0 0 4 6 0 6.1898165953297 6.11734200473684 -4.60467085898915 655.746246112918 -7.40680152406796 1.383 60 700 671.274906428059
0 24 1 2 11 0 0 2 17 1 18.4251322631579 29.6645737532043 -29.5840595658156 671.103788550099 -2.77578704235108 1.621 60 700 672.24177198386
0 24 1 2 12 0 0 2 2 0 18.831523799372 18.9049647513401 16.0827129074845 660.084046717373 -6.08697537509545 0.96 60 700 668.969356547817
0 24 1 2 13 0 0 1 10 2 14.5649380119072 25.5679397486931 -25.349290626985 688.145597514099 -0.797885934371834 1.202 60 700 693.081524786226
0 24 1 2 14 0 0 1 6 2 34.3390600825425 56.329223745918 -56.3028177417221 660.974938303056 -9.49373136710432 2.309 60 700 675.077032641461
0 24 1 2 15 0 0 2 12 4 7.73818293972334 6.99907168729086 -2.16719416871426 672.696265404185 0.857036325193604 1.257 60 700 686.08527166818
0 24 1 3 1 0 0 1 8 3 8.01345603776147 8.11264505104904 -6.21325476743854 705.00338110473 -2.05733587404185 1.103 60 700 697.017933772152
0 24 1 3 2 0 0 0 4 1 9.13287338688033 12.3413024704857 -12.3413024704857 687.274303941397 -12.0012975077078 0.838 60 700 693.674995945508
0 24 1 3 3 0 0 0 3 1 22.5645123544246 31.7770071756655 -31.7770071756655 689.685965147711 -1.12671126305921 1.153 60 700 692.280290055986
0 24 1 3 4 0 0 1 3 3 23.4961561000777 20.6475399286577 19.776646126755 679.89460927301 -5.32168032689952 0.839 60 700 660.693574964976
0 24 1 3 5 0 0 1 3 2 30.0049087427296 32.8691919457209 -29.9266773219773 704.092855036629 18.9539306311077 1.484 60 700 714.944053755257
0 24 1 3 6 0.5 2 3 16 6 11.6007477474148 12.0923046770207 7.06263149225383 681.263607197841 1.37750055734091 2.285 60 700 680.943463145069
0 24 1 3 7 0 0 1 4 0 23.4909625730184 19.9560562867781 -1.57894373752063 689.445563443881 17.7148256426476 1.083 60 700 693.825626508563
0 24 1 3 8 0 0 4 5 1 6.76349710502425 5.45748413641278 3.70391430106797 627.365711351694 -0.514023524253773 0.796 60 700 653.66658167601
0 24 1 3 9 0.5 1 2 6 3 21.3327350113207 25.2723133143295 -24.3555985043143 661.046273438997 9.10078965889332 1.925 60 700 684.00657891573
0 24 1 3 10 0.666666666666667 0 1 6 2 11.0613800495901 13.011547144886 12.9002481583486 687.377716402838 17.0257156331265 0.962 60 700 685.609947419085
0 24 1 3 11 0 0 1 8 0 13.7973989213918 24.9587888212963 -24.9306034678091 691.525258391333 -6.06770193729898 1.485 60 700 695.156097578091
0 24 1 3 12 0 0 2 5 1 14.9249205366242 17.8767566824314 16.5696899352639 662.860405418592 3.01378969065973 1.389 60 700 669.257050765997
0 24 1 3 13 0 0 2 7 0 16.5150261893453 18.2028669269797 -13.8554562118146 673.864465908893 -8.46649781921934 1.272 60 700 692.257899918809
0 24 1 3 14 0 0 0 1 1 26.5229200720641 41.756148179298 -41.756148179298 646.232300459863 -0.902132115307666 1.171 60 700 667.308024828115
0 24 1 3 15 0 0 1 10 1 6.846963212002 10.748103656358 10.6575975439823 707.655560392317 8.28298532150095 0.854 60 700 681.879754795521
0 24 1 4 1 0 0 0 4 0 11.4796551946619 13.7829903309055 -13.7829903309055 694.071566296128 -0.812932493978376 0.9 60 700 706.085688850865
0 24 1 4 2 0 0 3 6 2 4.17582723059639 4.48621330236959 -3.8221121148214 631.319592815789 0.756126249879145 1.132 60 700 654.652579617617
0 24 1 4 3 0 0 0 4 0 9.45775460156303 13.108683054994 -13.108683054994 685.066126477626 -4.17161275062489 0.817 60 700 680.312428226914
0 24 1 4 4 0 2 1 6 3 29.3235025030253 26.0067630426131 -14.1146095531763 681.170137373032 2.69145893618531 2.273 60 700 692.561188632456
0 24 1 4 5 0 0 1 3 3 13.9355079053423 22.8941819779413 -21.8862856440549 670.294890873661 -21.1839389318055 0.876 60 700 684.480825151443
0 24 1 4 6 0 0 3 4 0 9.55193568574258 8.31758199290341 -1.53579202256111 661.06444467531 -13.8130368175633 0.973 60 700 668.426510545475
0 24 1 4 7 0 0 1 8 0 9.30879177580761 12.2391600856021 -11.523486962216 702.316765938785 2.67587019225877 0.895 60 700 695.84840303043
0 24 1 4 8 0 0 2 5 0 9.63299503919446 7.57666441072292 -2.54796046124985 689.161598129517 10.7838612551189 0.818 60 700 686.210609069839
0 24 1 4 9 0 0 2 3 0 15.7455827840883 13.554897257873 -1.05177432329987 703.930362549677 -9.9521194064834 0.877 60 700 707.085567664904
0 24 1 4 10 0 1 3 13 1 23.8525549216203 20.8222359858186 -6.09397816560414 686.802783220056 -9.32399920553314 2.568 60 700 680.394738368838
0 24 1 4 11 0 0 0 8 0 54.4123759264385 58.7943047809727 -58.7943047809727 666.072576270059 -10.4078403603459 1.443 60 700 684.772224904019
0 24 1 4 12 0 0 2 7 0 19.2854700733362 20.713838352826 20.6045019214629 674.524278370971 3.60525839863868 1.233 60 700 674.570233556151
0 24 1 4 13 0 0 0 3 0 26.3559376234499 48.4546249908592 -48.4546249908592 682.314434876483 -15.4923193610655 0.973 60 700 703.574445243714
0 24 1 4 14 0.5 0 3 9 0 5.35565570571121 4.67684086378164 -3.1987331831195 658.00584382478 -2.0759317040289 1.122 60 700 682.103364600996
0 24 1 4 15 0 0 0 10 1 7.34151381818701 18.239353523096 18.239353523096 685.604584279292 22.7234243726271 0.954 60 700 677.626740912724
0 24 1 5 1 0 0 0 5 0 10.3490978467664 18.0553926913432 -18.0553926913432 708.093409281767 -7.98271455860397 0.924 60 700 706.025495290361
0 24 1 5 2 0 1 1 3 3 11.2322866012179 18.9729655874907 -18.9067662702738 708.567985795136 0.639926733096331 1.445 60 700 686.016034798021
0 24 1 5 3 0 0 3 7 0 11.3450529393663 9.574894333222 -6.56890638329522 678.929574028268 1.62280922910975 1.272 60 700 698.78823687867
0 24 1 5 4 0 0 2 6 1 5.17739755725378 5.46703663665215 3.84146656115717 666.404943522336 8.09019462020211 1.228 60 700 669.328768244724
0 24 1 5 5 0.5 2 0 4 4 25.3833618804913 42.9056685082347 -42.9056685082347 720.411379653538 -15.1143662019131 2.985 60 700 698.673027960862
0 24 1 5 6 0 0 0 13 0 5.39389420112753 12.32428860901 -12.32428860901 686.530112204312 -1.18534245469334 1.328 60 700 691.783203034014
0 24 1 5 7 0 0 1 6 3 18.7304351599891 36.7191447229332 -36.7117728873139 681.991195705685 -15.0002993279989 1.15 60 700 690.052896523158
0 24 1 5 8 0 1 1 4 1 15.2307842067914 13.3106201655278 -5.43866444917418 685.855769719257 -20.294411615166 0.891 60 700 675.456882413674
0 24 1 5 9 0 0 0 7 0 12.6319366624539 19.35967998432 -19.35967998432 701.206088962255 -0.144229881011285 1.092 60 700 707.20435519021
0 24 1 5 10 0 0 1 2 0 28.9273384642473 36.753450266032 -36.1927524301265 695.619372962366 2.58610893902556 0.895 60 700 682.87919868744
0 24 1 5 11 0 0 0 9 0 4.9731613188195 12.0541222804996 -12.0541222804996 720.876271409401 -1.54961894670876 1.154 60 700 711.787889753682
0 24 1 5 12 0 0 1 6 0 13.6540070725116 11.9923986584863 -0.641135179371431 666.629308266904 9.29329648667806 1.034 60 700 678.446018486364
0 24 1 5 13 0 0 2 4 1 22.3728521247138 37.9846147664586 -37.5001377631251 698.799499692887 6.26571855179088 1.108 60 700 692.338789899858
0 24 1 5 14 0 0 2 5 0 6.36738610545068 7.20461701887458 -5.2299548722297 667.559761103626 -5.9971122442762 1.115 60 700 684.996350355241
0 24 1 5 15 0 0 1 1 3 19.681096740522 33.8653741587354 33.580273577437 659.540515886912 -4.39407596949573 1.148 60 700 680.461608027962
0 24 2 1 1 0 1 1 6 3 11.9064462178461 19.475 19.075 695 11 0.99 60 700 697
0 24 2 1 2 0 0 3 7 0 12.981294552663 13.207458065189 11.1417235125183 714.219444665984 -7.38815680762377 1.086 60 700 689.21114326453
0 24 2 1 3 0 0 1 1 0 17.2300147935933 19.2637010751217 -16.5216836966717 699.405529928179 9.84401878718006 0.886 60 700 699.714227381436
0 24 2 1 4 0 0 1 8 2 14.8811065332277 12.9659003876422 1.62127437470508 661.848572137945 -17.3915944916911 0.921 60 700 685.963555883255
0 24 2 1 5 0 0 1 9 2 10.941089579065 9.30224958572351 -2.50340606200025 671.70743991277 7.6886387503024 1.084 60 700 679.574131349921
0 24 2 1 6 0 0 2 7 0 5.37764630098385 4.96681821273603 -3.87295722578213 671.20843016099 -3.49903998542419 0.661 60 700 678.471812236883
0 24 2 1 7 0 0 1 3 0 7.6701920309999 7.10532681413402 -4.76414961625434 652.509077124434 -5.64838651466633 0.829 60 700 664.260491072591
0 24 2 1 8 0 0 1 8 0 10.2284270985077 9.32973085253356 1.79405393081391 632.485420551605 8.4375819793856 0.735 60 700 636.201226028369
0 24 2 1 9 0 0 1 4 0 9.8537583950133 8.57443595772603 -1.67242434638587 627.273833555156 4.18780814009298 0.882 60 700 635.177140646607
0 24 2 1 10 0.5 2 0 5 4 12.7948097202524 27.0969067284562 -27.0969067284562 668.801098922678 -25.0217920984402 1.31 60 700 681.126273168199
0 24 2 1 11 0 0 2 18 14 17.9888739903175 30.9675178905123 30.9040858849913 698.796625602557 -0.52540125601746 2.248 60 700 694.707132538597
0 24 2 1 12 0 0 0 3 0 22.1068981274661 40.0105041856993 -40.0105041856993 681.799500174614 -16.6565771287622 1.29 60 700 685.615052343514
0 24 2 1 13 0.5 0 1 8 10 18.5207586736859 17.0654141359891 -7.26587857248892 698.689196176453 -5.77989154759581 1.637 60 700 714.200252030199
0 24 2 1 14 0 0 1 7 2 3.99803590125298 5.33168364532476 -5.26781910557099 684.504641380876 1.18149398544472 0.92 60 700 672.030505259992
0 24 2 1 15 0.5 1 1 7 3 3.77405704381615 6.87943010683643 6.72048095972103 722.331954117663 6.04549919849143 1.159 60 700 712.927064993327
0 24 2 2 1 0 0 1 7 3 9.20629312789563 9.63924172539085 -7.31072061187233 672.063043790807 6.02205701030439 0.979 60 700 675.018518264499
0 24 2 2 2 0 1 1 6 1 22.142999568328 25.0995071777292 24.5196309251936 684.67505025018 -1.03709445745213 1.584 60 700 679.783789156523
0 24 2 2 3 0 0 1 4 3 10.5402775220094 9.97492898819257 -4.37713172572497 692.361117945658 6.40955201547979 0.939 60 700 702.701216734396
0 24 2 2 4 0 0 0 3 0 18.0363957152591 31.3063843085332 31.3063843085332 655.170750753951 19.0075605090105 0.976 60 700 665.15637259219
0 24 2 2 5 0 0 1 7 0 8.40184423920575 11.0201881015094 -9.69402094468618 682.967705939011 9.59753324578759 0.882 60 700 696.116369581983
0 24 2 2 6 0 0 0 2 0 11.2403346154294 15.5622842794098 15.5622842794098 681.976615407325 5.99133020031405 0.807 60 700 676.310579541678
0 24 2 2 7 0 0 1 3 0 16.1770975333404 16.2760498435669 -11.3063835587045 722.527309420017 17.0964072913247 0.717 60 700 706.756676657532
0 24 2 2 8 0 0 2 7 0 9.4670798029522 8.02057876079196 0.352388227738704 691.778283366777 -13.1455947797948 0.919 60 700 708.754541431658
0 24 2 2 9 0.5 1 4 11 2 25.4645827371793 20.862142577572 5.12926083517381 679.78030119199 19.9685280210403 2.344 60 700 682.073309842864
0 24 2 2 10 0 0 1 4 0 10.316216352329 9.73889486032121 5.56892987260608 679.223817637333 0.0745262876273216 0.865 60 700 684.322292490899
0 24 2 2 11 0 0 1 3 0 19.9267799174992 28.8681725895882 -27.218240565454 685.205280235657 10.8960514488217 0.975 60 700 695.84840303043
0 24 2 2 12 0 0 1 2 0 14.2742680878617 20.6709032589578 20.5503751309862 653.262453606176 -1.08014278619373 0.993 60 700 683.243002159554
0 24 2 2 13 0.5 0 1 19 5 10.5218655608054 16.7844278938153 -15.5565677057291 666.069268266256 -9.15040279194642 1.75 60 700 679.532927826165
0 24 2 2 14 0 0 1 8 1 4.90542325032964 10.0241430976637 -9.98293235275971 672.20951022117 -8.90922938391304 0.993 60 700 674.581351654491
0 24 2 2 15 0 0 0 9 0 7.1509206719324 26.3494173509205 26.3494173509205 699.712000659539 15.9096239121201 0.904 60 700 703.159299163426
0 24 2 3 1 0 0 2 6 0 7.59764149219638 7.13178207219882 -5.42488470968321 694.034479443171 -1.06833704735415 1.225 60 700 702.02564055738
0 24 2 3 2 0 0 0 5 2 13.2253605070338 21.3158607301485 -21.3158607301485 669.945725216618 -3.5672487969794 0.949 60 700 682.87919868744
0 24 2 3 3 0 0 0 3 0 6.22442592741036 18.7562924473334 -18.7562924473334 706.11622506334 -8.71072340847883 0.845 60 700 701.204677679777
0 24 2 3 4 0 0 1 5 0 7.14878743707247 8.85951638890977 7.27023768470074 646.298951876494 -5.8876823407083 0.876 60 700 653.737714989735
0 24 2 3 5 0 0 0 1 0 11.3987012328876 22.2056563226539 -22.2056563226539 656.214100930175 -5.00537115522263 0.898 60 700 673.876101371758
0 24 2 3 6 0 0 2 5 0 7.44190387730314 9.24878032641251 -8.78952835186676 664.88095316466 -5.13011879527977 0.79 60 700 649.302702905201
0 24 2 3 7 0 0 1 13 1 6.12502530337196 10.2689883271212 10.2149429863748 714.096604258567 14.6300986457382 1.152 60 700 698.28647416372
0 24 2 3 8 0 0 2 6 1 8.26216212029976 7.149819452321 4.13348865714724 660.724716393117 3.58457071842467 0.82 60 700 663.398824237728
0 24 2 3 9 0 0 0 3 0 13.9478890425908 28.4518649011297 -28.4518649011297 658.944060333056 -11.0781474888926 0.721 60 700 656.246904754605
0 24 2 3 10 0 0 2 3 0 12.3919111738348 15.7601201154397 13.292817374953 688.524422483263 13.3835587228786 0.775 60 700 673.662378346899
0 24 2 3 11 0 0 1 4 0 28.021552368737 24.4604401679108 -8.3614605256096 670.641404014326 17.8915405064517 1.034 60 700 693.288540219727
0 24 2 3 12 0 0 1 2 5 17.2024906780384 14.7561733020536 4.27341410602876 655.169478997477 1.71865941201213 1.204 60 700 666.216931637136
0 24 2 3 13 0 0 2 9 0 12.9575555658686 12.2357843613773 -5.50032237713079 687.988768938633 -7.77520509725144 0.998 60 700 688.727812709782
0 24 2 3 14 0 0 1 1 0 15.4555622234925 22.9812864728583 -22.2955319144585 696.957817119985 5.89925040542806 0.972 60 700 690.087675589124
0 24 2 3 15 0 0 1 8 4 10.5875719097068 9.80166095894995 3.55784397209217 632.560380466804 -0.604205008129327 1.019 60 700 638.856008815758
0 24 2 4 1 0.666666666666667 3 5 16 4 10.778910285414 9.25946411475451 5.79865865912589 682.082261935573 2.96444815309483 1.983 60 700 679.047126494178
0 24 2 4 2 0 0 1 4 4 15.4059993329443 17.7264661994564 15.0781770712284 680.773991721743 9.36868161718186 0.985 60 700 671.706036894116
0 24 2 4 3 0 0 1 1 1 23.7141390700784 32.3772475099676 -32.2371662984954 730.857485715829 1.15566999464562 0.809 60 700 713.006311332515
0 24 2 4 4 0 0 2 3 0 15.9435723809337 13.5774415686209 -1.65626965547988 679.494307280917 -6.36289028879281 1.06 60 700 686.16616063458
0 24 2 4 5 0 0 0 1 1 12.7124802882301 30.7445897869531 -30.7445897869531 695.249817940837 -24.7525888188026 0.915 60 700 695.806007447478
0 24 2 4 6 0 0 1 7 0 6.58748639385238 14.6419748697809 -14.4736653591272 675.0479010881 3.36619021307416 0.986 60 700 682.373797855691
0 24 2 4 7 0 0 3 3 2 7.96270378922432 6.04686971774913 0.545336303223556 691.835073062856 17.8109988521989 0.719 60 700 695.806007447478
0 24 2 4 8 0 0 4 6 0 6.13421324472482 4.9082982678665 1.59902461088668 637.629161831449 15.4613059643808 0.843 60 700 636.233447721825
0 24 2 4 9 0 0 0 1 0 18.6861731883887 29.7222510843467 -29.7222510843467 683.488124400317 -2.99729940715233 0.858 60 700 683.615388943227
0 24 2 4 10 0 0 1 6 0 19.7222129000547 18.7308309241862 -13.3106644635624 703.493453187558 -23.1939932362958 0.897 60 700 693.541635375988
0 24 2 4 11 0 0 2 7 0 14.5297733341029 15.0927496648126 -11.7184848811578 711.350524820999 -26.1042302489448 0.989 60 700 707.280001131094
0 24 2 4 12 0 0 0 3 0 34.6651131866153 51.478984275207 -51.478984275207 684.420092200815 -6.49133205338131 0.989 60 700 687.224126468214
0 24 2 4 13 0 0 1 1 0 23.5547862862147 30.291542110185 27.9649327011196 628.617928474841 -13.4350288425445 0.787 60 700 644.881384442131
0 24 2 4 14 0 0 1 3 1 16.0811021611872 22.5493508903809 -22.3000558897883 660.366489328081 2.46977175173896 0.897 60 700 665.648555921216
0 24 2 4 15 0.666666666666667 2 1 10 9 17.0684875999733 14.517494095699 2.33126689409828 665.89890512638 2.57840095559763 1.801 60 700 670.182810880733
0 24 2 5 1 0 0 0 5 6 8.16200811397503 15.3997025089754 -15.3997025089754 711.005037959977 -2.97254024886112 0.954 60 700 692.000722542975
0 24 2 5 2 0 0 1 7 2 9.57159145393442 9.27768970454098 6.0329710036377 666.11291961357 -6.52520680789632 1.095 60 700 686.568277740823
0 24 2 5 3 0 0 2 12 0 10.6631393247098 11.6243284098854 -11.5664721696925 637.300131064258 -2.92283175691401 1.133 60 700 651.423057620775
0 24 2 5 4 0 0 5 7 1 6.59606250456927 4.22721933276781 -2.19839803441228 623.213965427682 -18.5836835935195 0.823 60 700 625.97923288237
0 24 2 5 5 0 0 3 4 1 10.3487377037698 8.68066410148222 1.50910324276559 705.535581931298 15.150664304406 0.915 60 700 693.896966415043
0 24 2 5 6 0.5 1 1 2 3 22.1725868916954 20.4517677057841 -5.54727916639211 696.505971552106 -11.0196003674202 1.13 60 700 684.235339631037
0 24 2 5 7 0 1 3 11 1 10.5103817992783 12.6468392189561 -12.2873316278531 709.873252074898 -17.7190854337526 1.116 60 700 705.510453501576
0 24 2 5 8 0 0 0 13 1 4.12215901199665 8.57688650617524 -8.57688650617524 701.587765231088 -11.1178989942916 0.843 60 700 682.682942514312
0 24 2 5 9 0 0 0 10 1 15.055279790797 29.4336722287958 -29.4336722287958 705.178090370557 -6.15311801727696 1.314 60 700 715.08461037838
0 24 2 5 10 0 0 3 7 0 11.1247784694682 11.8443361882042 -11.5110272807994 652.475641316095 2.1301382937048 0.807 60 700 658.17322947686
0 24 2 5 11 0 0 0 9 0 13.6387434509074 28.1434984847909 -28.1434984847909 706.382900397694 -5.31018132853592 1.058 60 700 698.846191947842
0 24 2 5 12 0 0 1 2 0 22.2167597306849 19.1506168817782 -6.48894385265627 681.47193620411 13.304140942652 0.825 60 700 676.180449288502
0 24 2 5 13 0 0 1 8 1 16.6626112184238 14.4565886563818 0.760517110591617 695.907612038287 6.37146036396734 1.113 60 700 696.543609546452
0 24 2 5 14 0 0 0 3 0 17.8994915956776 44.501138945317 -44.501138945317 648.884796899632 -17.8471384967941 1.276 60 700 660.946291312691
0 24 2 5 15 0 0 0 4 0 10.6370634219976 15.7531954186324 15.7531954186324 671.992267647113 6.81118363365408 0.952 60 700 673.89168269092
0 24 3 1 1 0 0 3 12 0 5.26577147082586 6.84056929588787 -6.52919468979557 713.210403214276 -11.87100446171 0.896 60 700 703.057607881459
0 24 3 1 2 0 0 0 1 0 11.5003112829074 21.2936815546435 21.2936815546435 659.189068902207 14.4834885245762 0.888 60 700 682.984626474125
0 24 3 1 3 0 0 3 3 0 17.3464952577021 16.1778288418722 9.41867472228449 683.446258375688 -3.76986899933672 1.117 60 700 687.29178665251
0 24 3 1 4 0 0 2 8 0 9.62570957171353 9.50286543807379 4.91832828738466 699.941420510424 16.1866566606601 0.83 60 700 684.514426436726
0 24 3 1 5 0 0 4 8 0 5.43891733509258 5.31120399452302 -4.54782827489485 709.206045200414 -8.47262953208798 0.946 60 700 713.473895808389
0 24 3 1 6 0.5 1 1 10 10 18.2988860071146 18.1912231180419 12.6699577955476 588.790461821804 -2.60615956278366 1.851 60 700 615.081295439879
0 24 3 1 7 0 0 1 7 2 11.6783168524429 11.5878246019378 -10.5498179505588 694.324348597929 -2.58823184071474 1.096 60 700 690.046375253142
0 24 3 1 8 0 0 1 2 0 10.4448877271355 11.5961740681743 8.50095923888448 700.722479584812 1.00329682204165 0.773 60 700 690.72280981592
0 24 3 1 9 0 0 2 9 0 5.60963577190943 7.70831501763867 -6.92231494364053 713.010560394558 -6.99576770902985 0.832 60 700 710.000704225003
0 24 3 1 10 0 0 1 8 1 9.10473954753786 8.8620927555937 -4.923811159698 665.623204560888 8.23101148669846 0.776 60 700 655.812473196416
0 24 3 1 11 0 0 0 10 0 11.2863718611665 19.9564343876007 -19.9564343876007 664.656899932347 -13.4240594576432 0.869 60 700 650.7718494219
0 24 3 1 12 0.5 2 2 10 2 19.3447512043556 17.3730389673714 2.39406043431975 646.070959108741 -5.12989242687735 1.681 60 700 656.543981771214
0 24 3 1 13 0 0 2 6 0 8.99967753729784 8.86922663399235 -4.42442365007647 696.457097010203 8.51539923440328 0.924 60 700 692.275234281857
0 24 3 1 14 0 0 1 7 0 7.50160804273971 7.02540328148875 -4.10290857875693 700.957563873674 8.27608894854342 0.833 60 700 695.61842988811
0 24 3 1 15 0 0 3 4 0 8.15135170738585 6.6362125742109 -0.59387142128116 698.566204634201 15.403173146063 0.871 60 700 705.828591089933
0 24 3 2 1 0 0 0 1 0 11.6476697966841 23.6025432358817 -23.6025432358817 689.943440724311 -10.151285706697 0.832 60 700 683.164694638123
0 24 3 2 2 0 0 2 6 2 13.1084061292681 9.91882062560324 -4.69436209179712 662.59179299929 0.340367428395552 1.34 60 700 675.740334744049
0 24 3 2 3 0 0 0 5 0 14.7447975001848 36.1828252377346 -36.1828252377346 697.806879865513 -21.9899616270113 0.982 60 700 691.770193055468
0 24 3 2 4 0.5 1 1 2 1 30.5779476110008 27.3232022133064 5.17142408603269 686.684002583499 -5.00805310522009 1.303 60 700 695.67952391888
0 24 3 2 5 0.5 0 0 11 5 20.5757991778631 30.3515242645128 -30.3515242645128 676.709911722323 -3.56305722186096 1.569 60 700 690.137667425855
0 24 3 2 6 0 0 2 5 0 9.56517899472797 9.62065558850069 6.90495995609353 681.728886878258 -5.54299519491326 0.735 60 700 672.019344959652
0 24 3 2 7 0 0 0 7 0 1.91884253671405 3.45984968590936 3.45984968590936 674.775585495319 3.86124584158028 0.703 60 700 655.746902394514
0 24 3 2 8 0 0 1 5 0 10.9377983830691 13.7772331148726 -11.1822050714563 666.895757268542 17.721425936354 1 60 700 680.532144722055
0 24 3 2 9 0.5 1 1 8 1 8.68569564286428 13.2782714675734 -13.1278973025891 688.290036826201 -0.908408381024728 1.154 60 700 691.319029103062
0 24 3 2 10 0 0 1 9 0 5.13654732428068 4.5429336718641 0.709286179895521 653.271096620096 5.55646657306207 0.737 60 700 645.914080973623
0 24 3 2 11 0 0 0 3 0 11.7104530231155 20.8575511141819 -20.8575511141819 714.076312715629 -1.0097615810536 0.814 60 700 709.078274945721
0 24 3 2 12 0 0 3 7 0 8.31614395286738 7.24786053101821 6.11558009519244 690.100262285856 16.3593396258187 0.794 60 700 671.542999367874
0 24 3 2 13 0 0 1 2 0 34.4381261070177 30.5530530483867 5.24932008571484 725.357211625756 21.6775354343649 1.146 60 700 712.903920595195
0 24 3 2 14 0 0 2 7 1 7.61145019058921 6.56309516306096 -2.18948850174288 670.062694080288 -0.992976266794869 1.061 60 700 692.866509509588
0 24 3 2 15 0 0 2 4 2 10.5107405332366 8.72047494475301 0.343203938189423 625.095404715909 13.8829032646045 1.018 60 700 633.296928778279
0 24 3 3 1 0 1 0 11 2 8.59715368115604 11.3027439847721 -11.3027439847721 667.133566778666 -4.21948778594347 1.004 60 700 682.073309842864
0 24 3 3 2 0.5 1 0 15 4 3.74773029427509 8.84098366101654 8.84098366101654 587.541408530444 7.81621788732726 1.303 60 700 596.196276405682
0 24 3 3 3 0 0 0 1 1 12.9066401812513 20.5172818440707 -20.5172818440707 685.07872054684 -0.382954181316876 1.115 60 700 684.154953208701
