"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "rx" "ry" "inside"
1 24 2 5 1 16 3 350 933 126 666 773 60 595 802 546 694.9072 5.684342e-14 432.3513 -33.00585 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 736 703 694.9072 5.684342e-14 602.6359 -35.8609 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 727 724 694.9072 5.684342e-14 625.4821 -36.08539 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 714 742 694.9072 5.684342e-14 647.1943 -31.44017 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 710 745 694.9072 5.684342e-14 651.5518 -28.98804 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 705 749 694.9072 5.684342e-14 657.2273 -26.02362 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 700 754 694.9072 5.684342e-14 663.8181 -23.46213 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 694 759 694.9072 5.684342e-14 670.8119 -19.9854 FALSE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 693 760 694.9072 5.684342e-14 672.13 -19.4731 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 692 761 694.9072 5.684342e-14 673.4482 -18.96081 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 686 771 694.9072 5.684342e-14 685.0181 -17.49874 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 685 774 694.9072 5.684342e-14 688.1667 -17.7923 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 678 779 694.9072 5.684342e-14 695.5634 -13.40035 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 673 780 694.9072 5.684342e-14 698.4933 -9.227131 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 672 781 694.9072 5.684342e-14 699.8114 -8.714833 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 672 781 694.9072 5.684342e-14 699.8114 -8.714833 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 672 781 694.9072 5.684342e-14 699.8114 -8.714833 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 672 780 694.9072 5.684342e-14 698.8962 -8.311901 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 675 772 694.9072 5.684342e-14 690.3656 -7.83414 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 678 766 694.9072 5.684342e-14 683.6654 -8.162241 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 680 763 694.9072 5.684342e-14 680.1138 -8.783907 TRUE
1 24 2 5 1 16 3 350 933 126 666 773 60 595 680 763 694.9072 5.684342e-14 680.1138 -8.783907 TRUE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 896 350 211.4356 0 0 0 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 978 236 211.4356 0 138.3589 -24.01677 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1045 136 211.4356 0 256.2057 -48.53488 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1049 129 211.4356 0 263.9622 -50.73413 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1050 126 211.4356 0 266.7763 -52.17665 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1050 126 211.4356 0 266.7763 -52.17665 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1050 126 211.4356 0 266.7763 -52.17665 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1050 131 211.4356 0 263.2764 -48.60582 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1048 141 211.4356 0 254.8483 -42.86412 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1048 145 211.4356 0 252.0484 -40.00746 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1044 156 211.4356 0 241.492 -34.95155 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1041 169 211.4356 0 230.2498 -27.76732 FALSE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1038 181 211.4356 0 219.7076 -21.29727 TRUE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1038 185 211.4356 0 216.9077 -18.44061 TRUE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1038 191 211.4356 0 212.7078 -14.15561 TRUE
1 24 2 5 1 16 4 350 666 773 1047 202 60 393 1038 192 211.4356 0 212.0078 -13.44145 TRUE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 785 465 328.8054 0 0 0 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 710 613 328.8054 0 157.5734 -51.95778 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 674 676 328.8054 0 227.5358 -71.20017 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 651 706 328.8054 0 265.0017 -76.2305 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 643 714 328.8054 0 276.3154 -76.25483 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 634 722 328.8054 0 288.3377 -75.57357 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 633 723 328.8054 0 289.7519 -75.57661 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 625 726 328.8054 0 297.5377 -72.05782 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 618 727 328.8054 0 303.2036 -67.82735 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 605 732 328.8054 0 315.9437 -62.19788 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 602 732 328.8054 0 318.0696 -60.08113 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 582 730 328.8054 0 330.8309 -44.55219 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 571 729 328.8054 0 337.9202 -36.08213 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 566 729 328.8054 0 341.4634 -32.55421 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 565 729 328.8054 0 342.172 -31.84862 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 564 726 328.8054 0 340.7639 -29.01716 FALSE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 562 723 328.8054 0 340.0644 -25.48012 TRUE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 557 713 328.8054 0 336.5516 -14.86594 TRUE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 553 704 328.8054 0 333.0359 -5.665965 TRUE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 553 703 328.8054 0 332.3303 -4.957339 TRUE
1 24 2 5 1 16 5 350 1047 202 552 697 60 531 553 703 328.8054 0 332.3303 -4.957339 TRUE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 826 480 339.2713 0 0 0 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 906 384 339.2713 0 116.4378 -45.36783 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 934 352 339.2713 0 156.4176 -59.84591 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 997 307 339.2713 0 233.3207 -68.78566 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1032 294 339.2713 0 270.2439 -63.24732 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1070 283 339.2713 0 308.8266 -54.508 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1074 282 339.2713 0 312.8116 -53.44985 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1090 280 339.2713 0 327.7849 -47.46644 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1093 280 339.2713 0 330.4111 -46.01627 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1097 280 339.2713 0 333.9127 -44.08272 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1102 280 339.2713 0 338.2898 -41.66577 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1119 282 339.2713 0 352.2049 -31.69735 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1124 283 339.2713 0 356.0985 -28.405 FALSE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1128 287 339.2713 0 357.6666 -22.96982 TRUE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1129 292 339.2713 0 356.125 -18.1094 TRUE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1131 312 339.2713 0 348.2081 0.3654892 TRUE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1131 316 339.2713 0 346.2745 3.867112 TRUE
1 24 2 5 1 16 6 350 552 697 1123 316 60 468 1132 316 339.2713 0 347.1499 4.350501 TRUE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 1130 316 706.4029 8.526513e-14 0 0 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 683 565 706.4029 8.526513e-14 507.9552 -61.57535 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 578 615 706.4029 8.526513e-14 624.0646 -68.17923 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 571 615 706.4029 8.526513e-14 630.5453 -65.53343 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 551 615 706.4029 8.526513e-14 649.0616 -57.974 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 541 615 706.4029 8.526513e-14 658.3198 -54.19429 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 539 615 706.4029 8.526513e-14 660.1714 -53.43835 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 539 615 706.4029 8.526513e-14 660.1714 -53.43835 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 534 613 706.4029 8.526513e-14 664.0446 -49.69685 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 528 608 706.4029 8.526513e-14 667.7096 -42.79994 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 526 603 706.4029 8.526513e-14 667.6714 -37.41491 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 524 601 706.4029 8.526513e-14 668.7671 -34.80733 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 514 597 706.4029 8.526513e-14 676.5134 -27.32435 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 509 596 706.4029 8.526513e-14 680.7645 -24.50868 FALSE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 496 593 706.4029 8.526513e-14 691.6662 -16.8176 TRUE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 481 592 706.4029 8.526513e-14 705.1755 -10.22221 TRUE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 460 590 706.4029 8.526513e-14 723.8617 -0.4331806 TRUE
1 24 2 5 1 16 7 350 1123 316 476 583 60 449 459 589 706.4029 8.526513e-14 724.4096 0.870608 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 459 589 704.8418 -2.842171e-13 0 0 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 861 500 704.8418 -2.842171e-13 411.6569 -7.974839 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1039 453 704.8418 -2.842171e-13 595.43 -18.94893 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1088 445 704.8418 -2.842171e-13 645.0454 -17.12867 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1121 444 704.8418 -2.842171e-13 677.5946 -11.60118 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1133 443 704.8418 -2.842171e-13 689.5561 -10.21506 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1133 443 704.8418 -2.842171e-13 689.5561 -10.21506 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1133 443 704.8418 -2.842171e-13 689.5561 -10.21506 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1133 443 704.8418 -2.842171e-13 689.5561 -10.21506 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1136 443 704.8418 -2.842171e-13 692.4972 -9.623436 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1143 443 704.8418 -2.842171e-13 699.3597 -8.242984 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1164 446 704.8418 -2.842171e-13 719.3557 -1.160544 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1175 446 704.8418 -2.842171e-13 730.1397 1.008737 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1193 443 704.8418 -2.842171e-13 748.3778 1.617384 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1195 443 704.8418 -2.842171e-13 750.3386 2.011799 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1199 444 704.8418 -2.842171e-13 754.0628 3.78099 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1199 444 704.8418 -2.842171e-13 754.0628 3.78099 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1199 444 704.8418 -2.842171e-13 754.0628 3.78099 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1199 444 704.8418 -2.842171e-13 754.0628 3.78099 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1196 444 704.8418 -2.842171e-13 751.1217 3.189368 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1190 444 704.8418 -2.842171e-13 745.2395 2.006124 FALSE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1172 445 704.8418 -2.842171e-13 727.3958 -0.5632469 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1166 445 704.8418 -2.842171e-13 721.5137 -1.746491 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1162 446 704.8418 -2.842171e-13 717.395 -1.554959 TRUE
1 24 2 5 1 16 8 350 476 583 1150 450 60 619 1162 446 704.8418 -2.842171e-13 717.395 -1.554959 TRUE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 800 420 351.2834 1.030287e-13 0 0 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 644 426 351.2834 1.030287e-13 155.9425 7.344498 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 590 430 351.2834 1.030287e-13 210.0868 7.970773 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 542 434 351.2834 1.030287e-13 258.2531 8.084641 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 535 434 351.2834 1.030287e-13 265.2275 8.682449 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 534 435 351.2834 1.030287e-13 266.3092 7.771504 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 534 435 351.2834 1.030287e-13 266.3092 7.771504 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 525 435 351.2834 1.030287e-13 275.2763 8.540114 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 518 435 351.2834 1.030287e-13 282.2508 9.137922 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 511 435 351.2834 1.030287e-13 289.2252 9.73573 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 509 435 351.2834 1.030287e-13 291.2179 9.906532 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 492 435 351.2834 1.030287e-13 308.1558 11.35835 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 478 436 351.2834 1.030287e-13 322.19 11.55762 FALSE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 457 438 351.2834 1.030287e-13 343.2841 11.35835 TRUE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 448 438 351.2834 1.030287e-13 352.2512 12.12696 TRUE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 433 443 351.2834 1.030287e-13 367.6234 8.426246 TRUE
1 24 2 5 1 16 9 350 1150 450 450 450 60 434 430 444 351.2834 1.030287e-13 370.6979 7.686103 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 430 445 706.6067 -1.421085e-13 0 0 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 827 497 706.6067 -1.421085e-13 399.5108 -26.53527 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 901 512 706.6067 -1.421085e-13 475.0153 -26.27629 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1058 554 706.6067 -1.421085e-13 637.1947 -15.74709 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1141 576 706.6067 -1.421085e-13 722.893 -10.3806 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1255 604 706.6067 -1.421085e-13 840.1661 -5.183931 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1261 604 706.6067 -1.421085e-13 846.0506 -6.355728 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1261 604 706.6067 -1.421085e-13 846.0506 -6.355728 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1261 604 706.6067 -1.421085e-13 846.0506 -6.355728 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1254 600 706.6067 -1.421085e-13 838.4042 -8.911606 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1250 599 706.6067 -1.421085e-13 834.2859 -9.111151 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1242 598 706.6067 -1.421085e-13 826.2447 -8.529498 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1234 597 706.6067 -1.421085e-13 818.2034 -7.947844 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1227 597 706.6067 -1.421085e-13 811.3382 -6.580747 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1227 597 706.6067 -1.421085e-13 811.3382 -6.580747 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1227 597 706.6067 -1.421085e-13 811.3382 -6.580747 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1221 597 706.6067 -1.421085e-13 805.4537 -5.40895 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1211 597 706.6067 -1.421085e-13 795.6463 -3.455954 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1185 596 706.6067 -1.421085e-13 769.9517 0.6410922 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1171 593 706.6067 -1.421085e-13 755.6354 0.4330556 FALSE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1128 586 706.6067 -1.421085e-13 712.0963 1.965733 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1109 586 706.6067 -1.421085e-13 693.4622 5.676425 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1100 586 706.6067 -1.421085e-13 684.6355 7.434122 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1100 586 706.6067 -1.421085e-13 684.6355 7.434122 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1100 586 706.6067 -1.421085e-13 684.6355 7.434122 TRUE
1 24 2 5 1 16 10 350 450 450 1123 583 60 661 1100 586 706.6067 -1.421085e-13 684.6355 7.434122 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 1100 586 679.9088 -1.136868e-13 0 0 FALSE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 968 533 679.9088 -1.136868e-13 142.1926 -3.776977 FALSE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 665 440 679.9088 -1.136868e-13 457.2084 -38.74931 FALSE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 574 403 679.9088 -1.136868e-13 555.4186 -40.92902 FALSE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 483 355 679.9088 -1.136868e-13 657.9971 -33.01325 FALSE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 470 344 679.9088 -1.136868e-13 674.2963 -28.08024 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 470 343 679.9088 -1.136868e-13 674.6934 -27.16247 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 476 338 679.9088 -1.136868e-13 671.1724 -20.19094 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 477 336 679.9088 -1.136868e-13 671.0488 -17.95829 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 479 333 679.9088 -1.136868e-13 670.4046 -14.41076 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 481 329 679.9088 -1.136868e-13 670.1575 -9.945451 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 484 326 679.9088 -1.136868e-13 668.5955 -6.000805 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 484 326 679.9088 -1.136868e-13 668.5955 -6.000805 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 484 325 679.9088 -1.136868e-13 668.9926 -5.083035 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 484 325 679.9088 -1.136868e-13 668.9926 -5.083035 TRUE
1 24 2 5 1 16 11 350 1123 583 476 316 60 402 484 325 679.9088 -1.136868e-13 668.9926 -5.083035 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 484 325 674.7985 1.136868e-13 0 0 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 755 578 674.7985 1.136868e-13 365.5743 61.68805 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 839 624 674.7985 1.136868e-13 461.0161 53.75975 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 913 652 674.7985 1.136868e-13 538.1918 36.3264 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 933 659 674.7985 1.136868e-13 558.7372 31.14115 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 963 667 674.7985 1.136868e-13 588.1771 21.27746 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 980 671 674.7985 1.136868e-13 604.5657 15.24307 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 984 672 674.7985 1.136868e-13 608.4542 13.87229 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 988 673 674.7985 1.136868e-13 612.3428 12.50151 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 997 674 674.7985 1.136868e-13 620.403 8.374352 FALSE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1021 683 674.7985 1.136868e-13 645.3882 2.652644 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1027 686 674.7985 1.136868e-13 652.048 1.847959 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1028 686 674.7985 1.136868e-13 652.8823 1.296683 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1029 687 674.7985 1.136868e-13 654.2679 1.579731 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1039 690 674.7985 1.136868e-13 664.265 -1.430057 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1042 691 674.7985 1.136868e-13 667.3192 -2.24956 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1042 691 674.7985 1.136868e-13 667.3192 -2.24956 TRUE
1 24 2 5 1 16 12 350 476 316 1047 697 60 458 1042 691 674.7985 1.136868e-13 667.3192 -2.24956 TRUE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 1042 691 692.2579 5.684342e-14 0 0 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 724 277 692.2579 5.684342e-14 517.5326 68.41092 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 656 237 692.2579 5.684342e-14 593.9203 48.68995 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 648 233 692.2579 5.684342e-14 602.4084 45.87019 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 647 233 692.2579 5.684342e-14 603.1163 45.1638 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 647 233 692.2579 5.684342e-14 603.1163 45.1638 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 647 233 692.2579 5.684342e-14 603.1163 45.1638 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 647 233 692.2579 5.684342e-14 603.1163 45.1638 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 647 233 692.2579 5.684342e-14 603.1163 45.1638 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 646 231 692.2579 5.684342e-14 605.2369 45.87308 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 621 215 692.2579 5.684342e-14 634.2347 39.53873 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 606 208 692.2579 5.684342e-14 649.7968 33.89777 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 598 207 692.2579 5.684342e-14 656.1659 28.95453 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 582 202 692.2579 5.684342e-14 671.023 21.19152 FALSE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 579 202 692.2579 5.684342e-14 673.1465 19.07237 TRUE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 575 201 692.2579 5.684342e-14 676.6842 16.95466 TRUE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 572 201 692.2579 5.684342e-14 678.8077 14.83551 TRUE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 567 201 692.2579 5.684342e-14 682.3469 11.30359 TRUE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 566 201 692.2579 5.684342e-14 683.0547 10.59721 TRUE
1 24 2 5 1 16 13 350 1047 697 552 202 60 499 566 201 692.2579 5.684342e-14 683.0547 10.59721 TRUE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 566 201 679.6124 5.684342e-14 0 0 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 796 528 679.6124 5.684342e-14 399.4247 -16.99645 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 816 572 679.6124 5.684342e-14 447.2579 -10.06897 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 839 631 679.6124 5.684342e-14 509.3359 2.43374 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 845 643 679.6124 5.684342e-14 522.6759 3.863967 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 860 665 679.6124 5.684342e-14 549.2925 3.119425 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 874 682 679.6124 5.684342e-14 571.1609 0.5164709 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 877 685 679.6124 5.684342e-14 575.3059 -0.3884567 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 881 687 679.6124 5.684342e-14 579.1492 -2.675054 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 885 687 679.6124 5.684342e-14 581.3093 -6.041679 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 889 688 679.6124 5.684342e-14 584.311 -8.86829 FALSE
1 24 2 5 2 16 14 350 552 202 933 773 60 1601 892 690 679.6124 5.684342e-14 587.6144 -10.31323 FALSE
