NumberDevice UserId Block Sequence NumberClicks NumberCircles CircleID DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY TargetWidth ElapsedTime MouseX MouseY
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 816 757
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 819 742
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 823 721
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 833 663
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 840 628
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 846 593
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 854 557
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 868 486
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 874 454
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 881 426
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 889 401
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 907 349
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 916 324
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 925 301
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 934 278
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 236
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 955 219
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 959 204
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 962 193
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 965 176
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 966 170
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 966 165
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 966 161
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 967 154
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 967 153
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 966 153
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 965 153
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 961 159
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 959 161
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 958 160
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 956 162
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 953 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 951 165
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 950 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 949 164
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 950 157
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 947 157
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 945 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 943 159
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 941 158
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 932 152
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 930 151
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 930 151
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 929 147
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 928 146
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 927 145
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 927 145
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 927 146
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 926 146
0 24 1 1 3 16 2 350 800 800 933 126 60 1715 922 150
0 24 1 1 1 16 3 350 933 126 666 773 60 797 923 148
0 24 1 1 1 16 3 350 933 126 666 773 60 797 921 159
0 24 1 1 1 16 3 350 933 126 666 773 60 797 922 160
0 24 1 1 1 16 3 350 933 126 666 773 60 797 922 162
0 24 1 1 1 16 3 350 933 126 666 773 60 797 922 162
0 24 1 1 1 16 3 350 933 126 666 773 60 797 920 172
0 24 1 1 1 16 3 350 933 126 666 773 60 797 917 181
0 24 1 1 1 16 3 350 933 126 666 773 60 797 909 209
0 24 1 1 1 16 3 350 933 126 666 773 60 797 909 209
0 24 1 1 1 16 3 350 933 126 666 773 60 797 897 258
0 24 1 1 1 16 3 350 933 126 666 773 60 797 887 291
0 24 1 1 1 16 3 350 933 126 666 773 60 797 875 326
0 24 1 1 1 16 3 350 933 126 666 773 60 797 861 365
0 24 1 1 1 16 3 350 933 126 666 773 60 797 834 446
0 24 1 1 1 16 3 350 933 126 666 773 60 797 821 486
0 24 1 1 1 16 3 350 933 126 666 773 60 797 806 526
0 24 1 1 1 16 3 350 933 126 666 773 60 797 793 563
0 24 1 1 1 16 3 350 933 126 666 773 60 797 766 623
0 24 1 1 1 16 3 350 933 126 666 773 60 797 752 648
0 24 1 1 1 16 3 350 933 126 666 773 60 797 739 670
0 24 1 1 1 16 3 350 933 126 666 773 60 797 726 690
0 24 1 1 1 16 3 350 933 126 666 773 60 797 705 720
0 24 1 1 1 16 3 350 933 126 666 773 60 797 697 731
0 24 1 1 1 16 3 350 933 126 666 773 60 797 689 741
0 24 1 1 1 16 3 350 933 126 666 773 60 797 682 750
0 24 1 1 1 16 3 350 933 126 666 773 60 797 670 764
0 24 1 1 1 16 3 350 933 126 666 773 60 797 665 769
0 24 1 1 1 16 3 350 933 126 666 773 60 797 660 774
0 24 1 1 1 16 3 350 933 126 666 773 60 797 656 777
0 24 1 1 1 16 3 350 933 126 666 773 60 797 651 782
0 24 1 1 1 16 3 350 933 126 666 773 60 797 650 784
0 24 1 1 1 16 3 350 933 126 666 773 60 797 649 787
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 655 783
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 661 777
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 664 771
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 675 755
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 675 755
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 694 723
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 707 703
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 739 653
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 739 653
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 777 595
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 798 564
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 840 508
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 840 508
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 879 457
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 898 433
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 914 413
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 930 395
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 960 358
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 972 344
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 983 330
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 993 319
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1010 298
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1016 291
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1020 283
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1024 277
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 270
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1028 264
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1028 260
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1028 256
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1029 250
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1029 247
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1028 243
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 241
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 235
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 231
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 229
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 229
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1028 220
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1029 217
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1029 214
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1030 214
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1027 214
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1028 214
0 24 1 1 1 16 4 350 666 773 1047 202 60 1120 1030 214
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1047 209
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1047 211
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1046 212
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1045 216
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1037 227
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1031 234
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1024 242
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 1015 253
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 993 282
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 978 298
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 960 316
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 941 337
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 892 390
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 866 422
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 840 452
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 815 478
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 764 529
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 739 553
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 715 576
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 693 598
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 654 636
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 638 651
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 624 663
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 613 672
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 597 683
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 597 683
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 583 691
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 578 694
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 568 698
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 568 698
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 561 701
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 559 701
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 554 703
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 554 703
0 24 1 1 1 16 5 350 1047 202 552 697 60 896 551 703
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 558 700
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 558 700
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 576 691
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 590 683
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 626 659
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 626 659
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 672 626
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 698 610
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 726 595
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 754 576
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 814 539
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 843 520
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 870 502
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 897 481
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 943 444
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 963 429
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 981 415
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 998 402
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1026 381
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1039 371
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1050 363
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1060 356
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1076 344
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1082 339
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1087 335
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1090 332
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1096 326
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1099 325
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1100 323
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1103 320
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1105 318
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1106 317
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1107 317
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1109 316
0 24 1 1 1 16 6 350 552 697 1123 316 60 879 1113 315
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 1114 315
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 1051 352
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 1033 360
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 993 380
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 971 394
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 948 405
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 923 416
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 870 442
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 842 455
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 813 468
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 785 482
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 736 509
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 714 522
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 694 535
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 675 546
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 641 566
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 626 575
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 613 582
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 600 589
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 577 597
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 566 600
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 556 602
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 547 602
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 531 602
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 531 602
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 518 600
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 513 598
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 504 595
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 504 595
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 496 592
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 494 589
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 490 585
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 490 585
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 487 581
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 486 579
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 485 576
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 484 575
0 24 1 1 1 16 7 350 1123 316 476 583 60 939 478 575
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 477 574
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 497 577
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 497 577
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 524 577
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 543 576
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 592 570
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 592 570
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 654 555
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 688 546
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 725 538
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 763 529
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 837 516
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 873 510
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 908 503
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 939 498
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 994 487
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1016 484
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1035 482
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1052 480
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1080 476
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1091 476
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1102 475
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1117 473
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1124 472
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1129 471
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1134 470
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1137 468
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1143 467
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1146 466
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1148 465
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1151 465
0 24 1 1 1 16 8 350 476 583 1150 450 60 793 1154 465
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1154 465
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1128 476
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1118 480
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1090 487
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1072 490
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1051 496
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 1026 504
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 974 514
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 945 518
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 916 521
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 885 523
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 822 528
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 792 528
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 762 528
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 762 528
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 884 574
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 884 574
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 594 538
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 583 535
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 558 522
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 547 514
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 537 506
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 528 501
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 515 487
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 509 483
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 505 479
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 501 475
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 495 470
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 493 468
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 491 467
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 489 465
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 485 463
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 483 462
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 481 461
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 478 460
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 475 459
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 473 458
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 472 457
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 470 457
0 24 1 1 1 16 9 350 1150 450 450 450 60 1001 468 456
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 467 455
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 487 455
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 497 455
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 525 463
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 525 463
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 565 472
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 589 474
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 647 477
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 647 477
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 711 486
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 744 493
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 808 511
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 839 522
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 868 531
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 896 542
0 24 1 1 1 16 10 350 450 450 1123 583 60 800 923 551
