"DeviceNumber" "UserId" "Block" "Sequence" "CircleID" "ErrorRate" "TRE" "TAC" "MDC" "ODC" "MV" "ME" "MO" "ClickPointX" "ClickPointY" "MovementTime" "TargetWidth" "Distance" "CalculatedDistance"
1 24 1 3 6 0 1 2 4 1 20.9978414332247 18.8956253467773 -11.5055662179938 664.954813309718 -4.5930661043239 0.642 60 700 675.148131894031
1 24 1 3 7 0 0 1 2 3 26.1460384273371 25.0338461538462 -12.3569230769231 688.923076923077 18.3846153846153 0.642 60 700 689
1 24 1 3 8 0 0 1 3 0 8.02466268611261 5.88431781432151 -1.84056641096783 540.264632711559 5.8418011815219 0.57 60 700 549.145700156161
1 24 1 3 9 0 1 2 4 1 2.61134988187876 2.02415673487868 -0.282870494144794 397.076013713047 -1.90770379153008 0.673 60 700 391.046033095849
1 24 1 3 10 0 1 0 3 1 8.0813893889465 21.6601527254783 -21.6601527254783 716.327680645372 -13.9518436495501 0.645 60 700 691.521510872945
1 24 1 3 11 0 0 1 2 0 13.4428980923196 18.1577004664429 18.1398489086015 728.582817171221 11.2729110192136 0.611 60 700 718.891507809071
1 24 1 3 12 0 0 1 8 0 12.5618381418133 11.8511566080987 3.27723776563804 683.040096041802 -10.061172854406 0.598 60 700 698.427519503635
1 24 1 3 13 0 1 1 6 1 8.82155984372382 16.5150646304497 -16.0751850438331 370.232330730867 -13.3424616015884 0.698 60 700 357.505244716773
1 24 1 3 14 0 0 1 6 0 10.2774901283602 10.7289916958536 8.79703944634058 537.431524975625 3.51510488802893 0.765 60 700 553.32630517625
1 24 1 3 15 0 0 1 1 2 22.100307905528 29.2051734995099 -26.8492412522943 693.911169242003 9.86352884093341 0.509 60 700 688.191833720802
1 24 1 4 1 0 0 2 3 0 10.9535076825587 8.4336543108997 -0.108361501616948 628.441265745179 4.64494441269128 0.629 60 700 649.30809328084
1 24 1 4 2 0 0 1 1 1 27.2799235222937 38.3649258477014 -37.3016573148427 567.165755256279 6.083261014852 0.618 60 700 556.773742196954
1 24 1 4 3 0 0 2 5 0 2.86151268380394 5.513716781583 -5.46416028453944 687.838555532328 -4.25693824249365 0.587 60 700 711.309356047002
1 24 1 4 4 0 0 0 1 0 31.5881499071684 43.0063056313018 -43.0063056313017 439.390160083352 -5.12710658424598 0.619 60 700 452.301890334321
1 24 1 4 5 0.5 0 1 4 0 10.8986367307386 11.5322531681489 7.3912356491238 680.894750781844 11.2844298806178 0.963 60 700 686.609787288238
1 24 1 4 6 0 0 1 5 1 35.0398923469528 39.2359353586347 -32.1264699344882 686.514821453159 16.0436880154686 0.658 60 700 683.757998125068
1 24 1 4 7 0 0 3 5 2 13.4467636629196 8.84360291614783 -6.16522088727403 695.485646204772 0.846122408644419 0.81 60 700 704.389806854131
1 24 1 4 8 0 0 0 3 0 14.983522209492 24.2431134764819 24.2431134764819 676.635822230776 3.73685350011439 0.45 60 700 678.378213093551
1 24 1 4 9 0 0 0 5 0 5.82152417252351 13.2967207744223 13.2967207744223 684.028857521655 3.08578638584382 0.644 60 700 699.011444827622
1 24 1 4 10 0 0 1 2 0 9.48239558351902 10.23010137495 -6.31509014432193 671.470171682125 -7.05751664379947 0.476 60 700 671.907731760842
1 24 1 4 11 0 1 1 2 1 17.4332326542339 13.3530458954506 -1.06992442170619 729.951039025014 -10.0737592934246 0.521 60 700 704.900702226916
1 24 1 4 12 0 0 1 2 0 22.2575046207407 27.2795261960571 22.0462257718045 702.468813307613 10.1275036506548 0.627 60 700 709.059235889358
1 24 1 4 13 0 0 0 1 1 15.0827040010753 40.2822307022772 -40.2822307022772 246.655233507365 -22.6538249182656 0.474 60 700 247.552014736297
1 24 1 4 14 0 1 0 3 1 7.97791156045808 28.4170197350605 28.4170197350605 595.546566754572 23.9434088392112 0.507 60 700 606.847592069047
1 24 1 4 15 0 0 0 2 0 28.893990067755 46.8761856723233 46.8761856723233 410.055370328901 12.1487968304778 0.518 60 700 433.129310945357
1 24 1 5 1 0 0 0 4 0 1.68227854186931 4.85621180579063 4.85621180579063 672.984594828015 4.97344188395553 0.62 60 700 679.006627360882
1 24 1 5 2 0 0 0 1 1 16.1872681869367 32.3366013071895 -32.3366013071895 87.4235294117647 -9.90588235294118 0.454 60 700 85
1 24 1 5 3 0 0 2 6 0 5.85446229034066 7.50457422014863 -6.868282496399 192.394714986509 3.04526604089077 0.681 60 700 211.804154822326
1 24 1 5 4 0 1 1 2 1 13.5481583757832 13.5540480680963 12.8670551908397 276.877212669892 0.0954156773967441 0.498 60 700 262.011450131478
1 24 1 5 5 0 0 1 7 2 20.7074368257149 18.2507598070263 12.6730818642847 708.531838761968 -10.6128912453178 0.739 60 700 714.885305486132
1 24 1 5 6 0 0 1 6 0 7.60200242184589 6.28776399196226 -1.52262130780303 488.664124442926 2.09128726580425 0.69 60 700 503.517626305177
1 24 1 5 7 0 0 0 5 0 7.54367232735809 20.5238685787305 20.5238685787305 394.49663821368 6.73813313201907 0.57 60 700 398.923551573481
1 24 1 5 8 0 0 2 3 0 6.91329631887907 8.43165145879573 -7.72957234310211 340.989281901515 -14.5364929845237 0.491 60 700 353.386473991295
1 24 1 5 9 0 0 0 4 0 2.93355842305656 3.41219846014813 3.41219846014813 683.085864560173 1.92396415777499 0.379 60 700 687.12298753571
1 24 1 5 10 0 0 2 7 0 9.57901994437113 8.70706757015527 0.0390728883893048 668.546400152146 -8.40897399248514 0.691 60 700 682.485164673929
1 24 1 5 11 0 0 0 1 1 17.0037036256063 33.4751946129365 -33.4751946129365 695.945875231959 -12.6624937363238 0.579 60 700 685.962826981171
1 24 1 5 12 0 0 0 1 0 15.6510326521914 18.939689966959 18.939689966959 685.596993020075 7.60020801235072 0.66 60 700 693.796800223235
1 24 1 5 13 0.5 0 0 3 0 9.01142880797924 25.9607630375777 25.9607630375777 340.27586603458 8.85070587110204 0.874 60 700 346.413048253093
1 24 1 5 14 0 0 1 2 0 12.5797761007934 16.4308669390368 -16.0671241052797 680.098266105095 -2.71080077531565 0.548 60 700 684.299641969803
1 24 1 5 15 0 0 0 3 1 21.3690207612538 42.496928282438 42.496928282438 337.093728838838 10.2867865501375 0.49 60 700 337.520369755664
1 24 2 1 1 0 0 0 4 2 19.3347766907951 36.1803339416158 36.1803339416158 711.900371804437 11.9524317485695 0.621 60 700 715.08461037838
1 24 2 1 2 0 0 0 2 0 3.57747597690398 5.39156694455768 -5.39156694455768 146.637038896967 -1.8917778752834 0.499 60 700 144.308696896618
1 24 2 1 3 0 0 0 1 1 16.4480050730659 26.112038141041 -26.112038141041 331.042793838914 -2.16070528441756 0.555 60 700 325.356727300973
1 24 2 1 4 0 0 0 1 2 43.811578451559 61.7462966754739 61.7462966754739 363.293437708904 14.5560337196319 0.851 60 700 368.781778291716
1 24 2 1 5 0 0 3 6 0 8.31753283243045 6.71240027656672 0.637181602737101 708.251858427106 11.8450426149861 0.619 60 700 700.20854036494
1 24 2 1 6 0 1 1 6 1 5.84826101099984 12.0872623126589 11.6780721408273 715.764063097872 8.87727309626376 0.603 60 700 696.497666902051
1 24 2 1 7 0 0 3 8 1 4.65020483267599 4.32505759203821 1.35377069192147 438.596805130352 3.13728058168732 0.682 60 700 441.78388381651
1 24 2 1 8 0 0 1 1 1 19.5074309377211 24.2833501092694 -22.910857221329 562.44054705297 4.6509171951666 0.66 60 700 539.893508018016
1 24 2 1 9 0 0 1 7 1 5.15738415693711 4.19424959753453 4.11791850347761 550.032142365735 -0.801476487597701 0.537 60 700 529.023628961883
1 24 2 1 10 0 1 1 2 1 19.4230198616686 16.849072477141 -2.53634171691611 716.404392424105 4.21266132617447 0.675 60 700 706.441788118455
1 24 2 1 11 0 0 0 3 0 6.47911376286031 13.9755889448226 13.9755889448226 173.469410714185 7.02591961762321 0.395 60 700 165.245272247045
1 24 2 1 12 0 0 0 3 0 6.8495030576943 9.05504586974352 9.05504586974353 346.996968394461 1.76179597384848 0.628 60 700 364.400878154815
1 24 2 1 13 0 0 0 1 1 17.3232482741029 28.2994439948491 28.2994439948491 689.490475390818 7.73849761541129 0.467 60 700 683.078326401885
1 24 2 1 14 0 0 0 3 0 17.7967707675769 29.2505203707469 -29.2505203707469 434.722762818869 -7.81789531327291 0.636 60 700 452.039821254721
1 24 2 1 15 0 0 1 2 0 7.42618156547041 11.6706572907728 -11.412620016498 305.260552964969 -14.7646470842204 0.411 60 700 305.188466361362
1 24 2 2 1 0 0 2 5 2 8.7446152672484 9.62625958215803 -8.47314467049837 696.341274003487 -2.97155164868526 0.693 60 700 695.259663722842
1 24 2 2 2 0 0 1 2 0 10.8107379685391 9.58835979710688 -3.12740925864656 108.665930491991 -14.7212618450263 0.41 60 700 116.430236622623
1 24 2 2 3 0 0 0 1 4 30.5700790455936 61.0444192788851 -61.0444192788851 695.676870200401 -19.8416800743698 0.627 60 700 686.333009551486
1 24 2 2 4 0 0 1 2 1 13.9971418609368 16.541243224016 12.9904331476951 646.167804651924 3.48829920070176 0.411 60 700 649.886913239527
1 24 2 2 5 0 0 0 6 0 21.5264875977182 25.1511886748539 -25.1511886748539 678.098545544264 -4.83348019070911 0.604 60 700 697.220194773502
1 24 2 2 6 0 0 0 1 0 9.75252726387957 23.6611909618723 23.6611909618723 397.638944684446 8.26254623225776 0.466 60 700 383.901028912401
1 24 2 2 7 0 0 1 3 0 13.8853454959037 14.7617145441502 -11.6480442948799 708.785646039042 4.9907884164686 0.619 60 700 715.117472867221
1 24 2 2 8 0 0 1 6 0 7.97507323852161 6.81728105856223 0.592116516669398 521.068686238404 -14.7453118577823 0.833 60 700 541.867142388243
1 24 2 2 9 0 0 0 1 2 8.7543794407283 13.7435867816622 -13.7435867816622 674.154738909966 -4.04821012733053 0.557 60 700 677.089358947547
1 24 2 2 10 0 1 1 2 1 13.9570610807183 11.9414278687205 2.15239693915321 705.421389975787 3.69629065809306 0.665 60 700 682.305649983935
1 24 2 2 11 0 0 0 1 2 15.2923093557589 27.103825136612 27.103825136612 361.27868852459 13.0655737704918 0.555 60 700 366
1 24 2 2 12 0 0 0 3 0 16.6415475286648 24.7728355862723 -24.7728355862723 681.776240206648 -4.59981409262338 0.627 60 700 687.419086147599
1 24 2 2 13 0 0 0 1 0 15.3804798303739 32.6284465068369 32.6284465068369 322.935354458162 16.5455988402188 0.482 60 700 322.442242890103
1 24 2 2 14 0 0 1 3 4 53.4163802581539 62.2339420209406 -61.3711499624 693.257643703619 1.68506572750817 0.746 60 700 694.33493358753
1 24 2 2 15 0 0 1 2 0 12.3472232116769 13.6785915860946 -9.76314778978542 154.450678190538 -10.9994548266258 0.459 60 700 157.098695093244
1 24 2 3 1 0 0 0 5 0 14.354933908708 20.8182835242172 20.8182835242172 476.177343158884 0.371297921052401 0.788 60 700 490.172418644705
1 24 2 3 2 0 0 0 5 2 9.55412210459651 25.1550662195496 -25.1550662195496 291.255062872762 -10.1236530453863 0.523 60 700 287.445647036096
1 24 2 3 3 0 0 1 4 9 57.3158407553696 51.4256178269467 -13.9797767668938 140.310808443095 12.404718217074 1.324 60 700 131.643457870112
1 24 2 3 4 0 0 1 8 2 25.0081631491448 25.6046434537272 -25.1464102555356 712.010342192117 -4.39005825302684 0.795 60 700 700.446286306095
1 24 2 3 5 0 0 0 1 3 27.1634070272907 44.6050401392437 -44.6050401392437 717.116832326168 -9.13503117033298 0.497 60 700 710.670809869098
1 24 2 3 6 0 0 0 3 1 8.77984116657461 26.1218758488808 26.1218758488808 253.672618295375 18.4445853075891 0.491 60 700 247.606542724541
1 24 2 3 7 0 0 0 1 1 16.8984462719714 28.9265555745722 -28.9265555745723 530.020779193762 -2.82376040720655 0.496 60 700 525.894476107137
1 24 2 3 8 0.5 1 1 1 1 18.7773481722985 20.1793064250093 19.908105552573 699.159260472671 -1.15260370785464 0.852 60 700 689.742705651897
1 24 2 3 9 0 0 2 5 0 5.37970592439261 5.67862289839787 4.46027470564647 269.002878558142 8.91354741018537 0.483 60 700 270.599334810712
1 24 2 3 10 0 0 1 14 0 3.84499017404435 4.64644722672396 -3.57259830089435 474.389130339223 -7.20784406014558 0.85 60 700 483.223550750582
1 24 2 3 11 0 0 0 1 0 7.18626415107572 15.5882402711067 -15.5882402711066 668.297112394549 -8.4834877914582 0.563 60 700 690.046375253142
1 24 2 3 12 0 0 0 3 0 19.9345207484231 36.4961947254655 -36.4961947254655 673.43451972057 -2.43878017156368 0.639 60 700 664.266512779321
1 24 2 3 13 0 0 0 5 0 4.93038607556546 9.98716844018063 -9.98716844018063 240.55811835114 -3.57654796679229 0.478 60 700 241.014522384026
1 24 2 3 14 0 0 1 6 1 10.7773709099471 10.7130217034889 -8.34316449185788 524.440861735156 -4.66717714324699 0.867 60 700 512.515365623315
1 24 2 3 15 0 0 1 3 0 13.6436741434332 14.8110335655328 14.108563327186 709.711286296972 -1.70003020506991 0.349 60 700 711.163834851014
1 24 2 4 1 0 0 1 4 0 11.78758090707 17.0964750304538 -16.4844224119002 442.111977234771 0.9997927591033 0.62 60 700 442.091619463658
1 24 2 4 2 0 0 0 5 0 2.70846663404393 9.09894747872415 9.09894747872415 686.787389042611 8.4310291206302 0.346 60 700 688.172216817854
1 24 2 4 3 0 0 0 8 2 8.80491698529164 9.12196505992906 -9.12196505992906 700.660518492656 -6.69610525618845 0.851 60 700 700.257809667268
1 24 2 4 4 0 0 1 1 0 22.7289430749771 21.6161658544208 17.1277340189491 687.927493755 -7.4674852503353 0.442 60 700 685.639117903872
1 24 2 4 5 0 0 2 2 0 13.4064263781902 12.7087233470133 7.42621937436308 705.059759972752 -2.78116291608706 0.54 60 700 700.785987302828
1 24 2 4 6 0 0 2 5 0 9.62157369699835 9.44242678941586 6.70181617932952 332.110141071333 13.5223591720924 0.592 60 700 320.062493897676
1 24 2 4 7 0 0 3 10 0 6.52808586856028 5.64602714168494 -1.42090446665448 469.017791819378 -8.38516290092375 0.843 60 700 486.096698199031
1 24 2 4 8 0 0 0 1 0 8.40542514235473 23.4994971959571 -23.4994971959571 419.176942647682 -15.3847571492563 0.433 60 700 394.351366169816
1 24 2 4 9 0 0 0 5 1 10.2475722925751 34.7967903410626 34.7967903410626 714.902958629158 12.7968645877214 0.609 60 700 723.224031680364
1 24 2 4 10 0 0 1 1 0 22.2185958893191 20.1357356329756 7.06141143809366 658.065502280955 -14.1348755818353 0.859 60 700 678.392953972843
1 24 2 4 11 0 0 3 5 3 93.3306465670812 60.7695852905755 -0.122463020764334 649.588870683515 -5.12826326510071 1.242 60 700 677.422320270007
1 24 2 4 12 0 0 1 2 2 77.4135655721475 62.3832632955928 -12.6169153720301 658.164873073419 7.21109230632203 0.698 60 700 658.152717839864
1 24 2 4 13 0 0 0 3 0 10.565015045234 17.1028015316235 17.1028015316235 677.53069015395 8.72719310618726 0.491 60 700 701.485566494422
1 24 2 4 14 0 0 2 6 3 13.3598100168031 11.4505814473842 -3.56184790483626 682.235392079059 -8.93699025019208 0.819 60 700 664.653293078429
1 24 2 4 15 0 0 0 3 0 7.05902353150851 15.3054060802114 -15.3054060802114 65.5219099970016 -5.64617661296805 0.41 60 700 53.3104117410474
1 24 2 5 1 0 0 0 5 3 13.4182599553156 27.3319556487895 27.3319556487895 693.156026400003 14.9907660030471 0.82 60 700 692.026011071838
1 24 2 5 2 0 0 0 3 0 10.0803307309605 29.3427123297786 29.3427123297786 683.074205321381 15.0542361003124 0.618 60 700 691.034731399226
1 24 2 5 3 0 0 0 6 1 10.7361900865407 18.0194327367908 -18.0194327367908 680.11384560284 -8.7839068367548 0.595 60 700 694.90718804744
1 24 2 5 4 0 0 0 1 1 16.981053629878 33.8341841956903 -33.8341841956903 212.007847738041 -13.4414470011046 0.393 60 700 211.435569382259
1 24 2 5 5 0 0 0 3 1 27.4152680173287 43.7589829178937 -43.7589829178937 332.330294717512 -4.95733930366006 0.531 60 700 328.805413580738
1 24 2 5 6 0 0 1 1 2 24.0082869924077 35.2333588067545 -34.2796808014445 347.149928909562 4.35050090059698 0.468 60 700 339.271277888359
1 24 2 5 7 0 0 1 1 2 23.4851494371097 36.6238136162695 -36.5270793910208 724.409581688193 0.870608027237836 0.449 60 700 706.402859563861
1 24 2 5 8 0 1 2 3 1 6.9177699194212 5.8367137801936 -3.84012398141338 717.394997266591 -1.55495879957348 0.619 60 700 704.8418262277
1 24 2 5 9 0 0 0 5 0 2.71619424445502 8.67407670930474 8.67407670930474 370.697887537762 7.68610272117933 0.434 60 700 351.283361405006
1 24 2 5 10 0 1 1 5 1 8.93743204577282 7.87501536607028 -4.91710825494782 684.635475151298 7.43412162641948 0.661 60 700 706.606679843886
1 24 2 5 11 0 0 0 1 2 13.4674793566074 16.3417133524277 -16.3417133524277 668.992647762223 -5.08303453562309 0.402 60 700 679.908817415983
1 24 2 5 12 0 0 1 3 0 19.6347354813136 14.9855436778019 14.076795017679 667.319218573633 -2.24956046287355 0.458 60 700 674.798488439327
1 24 2 5 13 0 0 0 3 0 17.9158727137097 32.0803128467074 32.0803128467074 683.054682446322 10.5972066203368 0.499 60 700 692.257899918809
1 24 2 5 14 0.5 0 3 8 3 62.0764292695244 43.7972307209863 -43.0979350528628 687.425666745781 2.63679713261922 1.601 60 700 679.612389528031
1 24 2 5 15 0 0 0 1 0 5.47197781852413 9.8359474319867 -9.8359474319867 163.694857320067 -5.38457862446248 0.419 60 700 163.615402697912
1 24 3 1 1 0 0 2 2 0 2.92631025409044 3.50952814462087 -3.28172748942229 273.088987983639 0.636114825978718 0.444 60 700 286.111866234171
1 24 3 1 2 0 0 1 2 0 10.9573345012123 11.0806319787957 -6.64593843272922 668.933071822545 -11.5561854456087 0.378 60 700 677.386152796173
1 24 3 1 3 0.5 0 0 1 1 20.8966959309382 29.1664151649022 -29.1664151649022 700.454631347732 -1.81918209990883 0.939 60 700 690.4201619304
1 24 3 1 4 0 0 1 2 0 15.7158359286651 16.2105847508389 14.1755619001807 716.127285645035 -1.30795820801563 0.468 60 700 694.211783247735
1 24 3 1 5 0 0 3 4 1 10.5417264961497 8.77644115222581 3.5758703082987 597.72025483187 10.3680742534233 0.682 60 700 581.303707196161
1 24 3 1 6 0 0 2 7 0 4.49202519594161 5.71740562760701 4.99469828147458 200.222529766766 7.20684215147921 0.601 60 700 222.427516283395
1 24 3 1 7 0 0 0 11 0 6.30894817493427 12.726434410219 12.726434410219 664.812859431887 4.88486785878609 0.627 60 700 679.649909880079
1 24 3 1 8 0 0 0 3 1 13.578538097131 18.2479740802872 18.2479740802872 693.539954198579 1.5270658903024 0.811 60 700 674.49610821709
1 24 3 1 9 0 0 0 2 0 3.97649665476375 4.97993282010625 4.97993282010625 392.918320070147 10.0096829746779 0.451 60 700 392.020407632052
1 24 3 1 10 0 1 2 8 1 3.05292868650142 3.61863497242643 -3.04147243061612 710.73140337206 -3.5877933026523 0.588 60 700 689.002902751505
1 24 3 1 11 0 0 1 2 1 8.20324431946089 8.41876006122285 -4.52759241821372 449.526688089933 -8.41169988146626 0.394 60 700 462.688880350501
1 24 3 1 12 0 0 1 1 0 19.5078026689771 20.4834457107223 -19.4802025684416 661.188224847806 4.3739367402477 0.729 60 700 671.477475422668
1 24 3 1 13 0 0 0 1 1 10.8708600398278 30.3510402878915 -30.3510402878915 64.6335347511877 -17.3062470098809 0.473 60 700 62.2896460095897
1 24 3 1 14 0 0 1 3 1 24.8714324171334 34.1876618128366 33.907698739896 389.06170979898 -0.992959361713133 0.629 60 700 375.644779013365
1 24 3 1 15 0 0 0 3 0 5.74722735492339 13.3901633369706 -13.3901633369706 692.040778402607 -12.9831054803217 0.643 60 700 712.618411213182
1 24 3 2 1 0 0 1 3 0 3.63702791768224 4.93993825145894 -4.04573189008758 440.320185281292 -6.49110420871136 0.452 60 700 431.667696266468
1 24 3 2 2 0 0 0 1 1 9.80021717882049 18.5962551711554 -18.5962551711554 244.825403969538 -0.722198831768566 0.579 60 700 249.23884127479
1 24 3 2 3 0 1 4 7 1 5.10301242684108 3.75025631690832 -2.99115665955926 697.478348430454 -2.99223507200711 0.7 60 700 695.466749744371
1 24 3 2 4 0 0 0 5 0 38.8304242788787 54.5119473423608 -54.5119473423608 676.78294026203 -9.47901736895369 0.771 60 700 687.835009286384
1 24 3 2 5 0 0 1 2 0 16.3126386062403 14.4715499743433 -4.79356732901996 308.958863420118 9.02334273695664 0.563 60 700 306.20581313881
1 24 3 2 6 0 1 1 2 1 10.3813489287375 9.70440956655028 -1.89363956494719 714.135434264576 -7.7834136306135 0.562 60 700 691.213425795535
1 24 3 2 7 0 0 0 1 0 12.9744858510671 18.445347456311 -18.445347456311 720.476286894424 -5.90931661222697 0.457 60 700 719.0340742969
1 24 3 2 8 0 0 0 3 0 11.6839179483778 20.281221266889 -20.281221266889 680.34917158768 -1.4158813360059 0.658 60 700 687.204481941147
1 24 3 2 9 0 0 1 2 2 24.9285535907224 24.5550376604069 21.8664289083633 590.398901342672 -3.62454043517154 0.651 60 700 578.280208895307
1 24 3 2 10 0 0 0 1 1 36.8661753803513 57.7113708232007 -57.7113708232007 674.795421440461 -10.0567988440721 0.677 60 700 697.04088832722
1 24 3 2 11 0 1 2 2 1 6.95887812743432 7.48013894506865 -6.38256011294246 438.239593448726 -6.78665852206723 0.578 60 700 427.898352415618
1 24 3 2 12 0 1 0 6 1 11.1856377225938 19.2592951098519 -19.2592951098519 359.545163541401 -1.12932457138618 0.795 60 700 352.423041244468
1 24 3 2 13 0 0 0 2 0 6.29149553389487 16.7125978780994 -16.7125978780994 135.954851511392 -12.894896297197 0.39 60 700 118.186293621553
1 24 3 2 14 0 0 0 3 0 14.2882699234468 29.6234744709699 29.6234744709699 706.5664380703 13.5966390203034 0.69 60 700 706.203936550909
1 24 3 2 15 0 0 0 3 0 12.1896642656148 27.1403585264199 -27.1403585264199 257.079953327845 -24.8575460766586 0.587 60 700 265.271558973064
1 24 3 3 1 0 0 2 4 2 15.2095519888378 14.224173441497 -2.31600047507155 540.91530002053 -13.8433451051576 0.861 60 700 563.01420941216
1 24 3 3 2 0 0 0 4 1 15.172146159572 20.2600150315254 20.2600150315254 476.038816206609 8.48795997928438 0.674 60 700 465.600687284716
1 24 3 3 3 0 0 2 5 2 9.77533482895291 13.239031588498 -13.0593608060142 339.583790184401 -15.7432348644354 0.857 60 700 352.278299076171
