"NumberDevice" "UserId" "Block" "Sequence" "NumberClicks" "NumberCircles" "CircleID" "DistanceCenter" "PixelStartCircleX" "PixelStartCircleY" "PixelEndCircleX" "PixelEndCircleY" "TargetWidth" "ElapsedTime" "MouseX" "MouseY" "targetx" "targety" "rx" "ry" "inside"
2 24 1 1 1 16 3 350 933 126 666 773 60 904 928 146 679.538814196805 1.4210854715202e-13 0 0 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 928 146 679.538814196805 1.4210854715202e-13 0 0 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 928 146 679.538814196805 1.4210854715202e-13 0 0 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 910 180 679.538814196805 1.4210854715202e-13 38.3112773782781 3.49943218888936 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 895 215 679.538814196805 1.4210854715202e-13 76.38857253703 3.84525496617658 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 824 364 679.538814196805 1.4210854715202e-13 241.243026262989 11.9080762289709 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 810 394 679.538814196805 1.4210854715202e-13 274.321342807082 13.2589924398205 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 738 557 679.538814196805 1.4210854715202e-13 452.478936561451 16.8467198058896 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 720 601 679.538814196805 1.4210854715202e-13 500.01705995501 16.4905959245981 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 699 655 679.538814196805 1.4210854715202e-13 557.938696184902 15.0469697777098 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 693 672 679.538814196805 1.4210854715202e-13 575.937668052987 14.0286320675704 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 692 674 679.538814196805 1.4210854715202e-13 578.168592863061 14.1802054550623 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 691 675 679.538814196805 1.4210854715202e-13 579.476833071607 14.7173344495722 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 691 676 679.538814196805 1.4210854715202e-13 580.399517673135 14.3317788425541 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 686 692 679.538814196805 1.4210854715202e-13 597.090249332674 12.7763121379048 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 683 705 679.538814196805 1.4210854715202e-13 610.241815973592 10.5321430512537 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 680 725 679.538814196805 1.4210854715202e-13 629.852174825207 5.58908471547608 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 678 734 679.538814196805 1.4210854715202e-13 638.927447452995 3.96445345536929 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 676 741 679.538814196805 1.4210854715202e-13 646.157350877728 3.11093340929872 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 676 744 679.538814196805 1.4210854715202e-13 648.925404682312 1.95426658824448 FALSE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 3 350 933 126 666 773 60 904 675 745 679.538814196805 1.4210854715202e-13 650.233644890858 2.49139558275442 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 675 745 658.204375555192 5.6843418860808e-14 0 0 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 698 711 658.204375555192 5.6843418860808e-14 41.0480407050021 -0.241566306613933 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 770 605 658.204375555192 5.6843418860808e-14 169.187571726591 -0.752046048892439 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 909 412 658.204375555192 5.6843418860808e-14 406.966300967014 4.8404418419623 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 999 309 658.204375555192 5.6843418860808e-14 542.804048816357 20.8749751753175 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1069 229 658.204375555192 5.6843418860808e-14 648.363966951805 33.4090759901916 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1081 217 658.204375555192 5.6843418860808e-14 665.045715672692 36.5266487019639 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1089 210 658.204375555192 5.6843418860808e-14 675.341909760256 39.1702045101919 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1087 208 658.204375555192 5.6843418860808e-14 675.861505212218 36.3899130567108 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1081 204 658.204375555192 5.6843418860808e-14 675.770348115383 29.1793866970268 FALSE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1067 199 658.204375555192 5.6843418860808e-14 671.98277074187 14.8039125260768 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1059 199 658.204375555192 5.6843418860808e-14 667.461378738832 8.20413871519037 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 4 350 666 773 1047 202 60 864 1056 199 658.204375555192 5.6843418860808e-14 665.765856737692 5.72922353610795 TRUE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1056 199 708.533697152083 0 0 0 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1056 199 708.533697152083 0 0 0 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1056 199 708.533697152083 0 0 0 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1056 199 708.533697152083 0 0 0 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1056 199 708.533697152083 0 0 0 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1041 212 708.533697152083 0 19.8071031150798 1.2956335085965 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 1003 250 708.533697152083 0 73.546255046801 0.97384217966404 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 948 306 708.533697152083 0 152.029466534855 -0.203236628799445 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 864 400 708.533697152083 0 277.849876147448 -8.02784683757827 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 763 519 708.533697152083 0 433.334365371894 -21.6870419314747 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 707 585 708.533697152083 0 519.557505140061 -29.2745427399874 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 686 609 708.533697152083 0 551.364037547175 -31.5863593925812 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 671 625 708.533697152083 0 573.279720686049 -32.4247104863789 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 662 635 708.533697152083 0 586.710274572546 -33.2122524229768 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 632 662 708.533697152083 0 627.027340810637 -31.3323136065819 FALSE
2 24 1 1 1 16 5 350 1047 202 552 697 60 1071 618 670 708.533697152083 0 642.608815685262 -27.1828991019265 FALSE
