NumberDevice UserId Block Sequence NumberClicks NumberCircles CircleID DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY TargetWidth ElapsedTime MouseX MouseY
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 901 413
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 852 477
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 772 564
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 738 591
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 718 609
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 708 614
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 678 624
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 665 627
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 660 630
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 659 630
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 650 635
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 642 639
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 609 646
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 596 648
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 592 651
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 592 651
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 588 661
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 582 671
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 576 684
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 575 687
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 566 697
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 559 704
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 557 705
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 555 706
1 24 1 1 1 16 5 350 1047 202 552 697 60 639 554 707
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 756 519
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 881 408
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 929 389
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1001 383
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1015 383
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1031 383
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1035 383
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1051 383
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1055 382
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1060 377
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1075 356
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1146 299
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 297
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 297
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1157 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1149 295
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1144 296
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1138 298
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1135 300
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1131 302
1 24 1 1 1 16 6 350 552 697 1123 316 60 658 1131 302
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 683 468
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 623 479
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 595 479
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 569 479
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 528 489
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 506 497
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 501 497
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 493 503
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 489 508
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 470 523
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 461 530
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 457 533
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 457 533
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 457 535
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 458 539
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 459 545
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 460 548
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 461 558
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 462 563
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 462 565
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 462 567
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 462 571
1 24 1 1 1 16 7 350 1123 316 476 583 60 604 463 571
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 776 499
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 831 488
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 912 479
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 940 476
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 982 473
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 990 471
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 991 470
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 991 470
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 993 467
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 993 467
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1000 462
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1001 461
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1003 458
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1024 450
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1042 444
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1103 436
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1110 435
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1134 438
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1141 442
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 445
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 446
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 446
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 446
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 447
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 447
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 447
1 24 1 1 1 16 8 350 476 583 1150 450 60 680 1146 447
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 867 448
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 819 451
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 739 452
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 709 452
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 659 452
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 621 449
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 595 446
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 581 443
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 535 435
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 515 433
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 486 429
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 474 427
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 434 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 428 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 423 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 420 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 416 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 416 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 416 424
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 421 427
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 433 430
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 447 433
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 450 434
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 452 435
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 452 435
1 24 1 1 1 16 9 350 1150 450 450 450 60 658 453 436
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 453 436
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 904 441
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 971 443
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1002 436
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1020 433
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1022 433
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1022 433
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1022 433
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1039 443
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1053 454
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1071 480
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1083 497
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1106 525
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1118 530
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1144 544
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1156 549
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1159 553
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1159 555
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1159 556
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1157 557
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1149 561
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1144 563
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1139 566
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1135 568
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1129 572
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1127 574
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1121 577
1 24 1 1 1 16 10 350 450 450 1123 583 60 705 1121 578
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 646 388
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 609 373
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 598 367
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 567 351
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 559 348
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 558 346
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 556 346
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 540 339
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 538 338
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 538 338
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 538 338
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 534 337
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 523 333
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 505 326
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 502 325
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 502 325
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 502 325
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 501 324
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 500 324
1 24 1 1 1 16 11 350 1123 583 476 316 60 505 500 324
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 624 398
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 701 459
1 24 1 1 1 16 12 350 476 316 1047 697 60 586 876 582
