NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 560 551
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 574 547
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 574 547
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 574 547
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 605 541
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 605 541
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 629 537
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 629 537
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 629 537
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 694 520
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 694 520
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 742 512
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 742 512
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 742 512
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 781 504
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 781 504
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 781 504
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 854 495
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 854 495
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 889 494
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 889 494
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 889 494
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 926 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 926 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 926 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 950 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 950 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 964 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 964 493
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 969 492
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 970 492
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 971 492
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 973 491
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 973 491
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 973 491
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 978 488
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 978 488
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 982 486
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 982 486
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 982 486
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 1000 480
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 1000 480
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 1000 480
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 1020 475
0 0 0 1 16 300 522 564 1100 450 589.1349590713489 50 906 538.0799197145346 1020 475
