NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 970 436
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 970 436
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 906 420
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 906 420
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 831 404
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 831 404
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 831 404
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 740 391
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 740 391
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 675 386
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 675 386
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 675 386
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 642 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 642 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 617 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 617 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 617 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 592 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 592 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 582 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 582 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 582 385
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 561 388
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 561 388
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 561 388
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 552 392
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 552 392
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 540 397
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 540 397
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 540 397
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 532 402
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 532 402
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 532 402
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 527 405
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 527 405
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 525 406
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 524 406
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 523 407
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 523 407
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 522 408
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 522 409
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 522 409
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 521 411
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 521 413
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 521 413
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 519 416
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 519 416
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 518 420
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 518 420
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 516 425
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 516 425
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 516 425
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 514 434
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 514 434
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 514 434
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 511 440
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 511 441
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 511 441
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 511 441
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 510 444
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 510 444
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 509 446
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 508 447
0 0 0 1 16 300 1100 450 500 450 600.0 50 641 462.1558178796411 508 448
