NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 570 650
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 572 649
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 572 649
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 572 649
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 572 649
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 598 630
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 598 630
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 624 608
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 624 608
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 624 608
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 660 581
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 660 581
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 728 533
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 728 533
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 728 533
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 774 501
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 774 501
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 832 463
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 832 463
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 832 463
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 886 427
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 886 427
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 886 427
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 924 406
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 924 406
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 956 390
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 956 390
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 956 390
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 976 382
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 976 382
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 976 382
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 997 372
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 997 372
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1005 369
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1005 369
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1005 369
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1013 365
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1013 365
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1013 365
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1016 364
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1016 364
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1017 363
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1017 363
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1018 362
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1019 362
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1019 361
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1020 361
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1021 359
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1021 359
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1024 358
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1024 358
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1027 356
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1027 356
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1027 356
0 0 0 1 16 300 587 662 1077 335 589.0916736807608 50 789 608.3066660821662 1033 353
