NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1089 562
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1083 561
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1083 561
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1083 561
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1019 546
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1019 546
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 1019 546
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 963 527
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 963 527
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 893 496
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 893 496
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 831 469
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 831 469
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 831 469
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 764 437
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 764 437
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 764 437
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 740 424
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 740 424
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 730 420
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 724 416
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 724 416
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 724 416
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 712 412
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 712 412
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 694 406
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 694 406
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 694 406
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 665 397
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 665 397
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 665 397
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 642 390
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 642 390
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 625 382
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 625 382
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 625 382
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 605 374
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 605 374
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 599 372
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 599 372
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 599 372
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 587 366
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 587 366
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 587 366
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 582 364
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 582 364
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 582 364
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 576 361
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 576 361
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 572 361
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 572 361
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 567 358
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 567 358
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 567 358
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 560 356
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 560 356
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 558 356
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 558 356
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 558 356
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 555 355
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 554 355
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 554 355
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 553 354
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 552 354
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 551 354
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 551 354
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 551 354
0 0 0 1 16 300 1077 564 522 335 600.3882077456219 50 957 594.22554640473 548 351
