NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 918 297
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 903 308
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 903 308
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 843 351
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 843 351
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 843 351
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 806 375
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 806 375
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 806 375
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 726 436
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 726 436
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 726 436
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 672 476
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 672 476
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 642 499
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 642 499
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 642 499
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 623 516
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 623 516
0 0 0 1 16 300 1012 237 587 662 601.0407640085654 50 774 494.9828279849716 603 533
