NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 684 375
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 689 383
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 689 383
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 689 383
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 732 435
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 732 435
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 751 456
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 751 456
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 751 456
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 793 504
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 793 504
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 793 504
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 813 525
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 813 525
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 813 525
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 839 560
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 839 560
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 846 570
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 846 570
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 853 582
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 853 582
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 853 582
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 861 597
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 861 597
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 861 597
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 869 608
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 869 608
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 873 612
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 873 612
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 880 620
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 880 620
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 886 626
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 886 626
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 887 627
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 887 628
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 887 628
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 887 632
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 887 632
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 887 632
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 885 644
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 885 644
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 885 644
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 885 653
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 885 653
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 886 665
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 886 665
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 886 665
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 891 689
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 891 689
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 892 697
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 892 697
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 892 697
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 895 710
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 895 710
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 895 710
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 899 725
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 899 725
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 899 725
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 901 732
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 901 732
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 901 734
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 901 734
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 902 737
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 902 737
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 902 739
0 0 0 1 16 300 587 237 914 727 589.0916736807608 50 905 425.1458573242835 902 740
