NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 1007 350
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 975 359
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 975 359
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 975 359
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 922 370
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 922 370
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 828 394
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 828 394
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 828 394
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 733 419
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 733 419
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 686 436
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 686 436
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 686 436
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 583 476
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 583 476
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 552 492
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 552 492
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 552 492
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 524 507
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 524 507
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 524 507
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 512 513
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 512 513
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 505 516
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 505 516
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 502 518
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 502 518
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 502 518
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 498 521
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 498 521
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 496 522
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 496 522
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 495 524
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 495 524
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 494 525
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 494 526
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 493 527
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 493 527
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 493 527
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 492 529
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 492 529
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 492 529
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 490 531
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 490 531
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 488 533
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 488 533
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 488 533
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 537
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 537
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 539
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 540
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 540
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 542
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 486 542
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 487 544
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 487 544
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 487 544
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 494 549
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 494 549
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 494 549
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 500 554
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 500 554
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 503 557
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 503 557
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 503 557
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 506 558
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 506 558
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 508 560
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 508 560
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 508 560
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 510 561
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 510 561
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 511 562
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 512 563
0 0 0 1 16 300 1077 335 522 564 600.3882077456219 50 788 537.9637534258233 513 563
