NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 899 213
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 887 235
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 887 235
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 867 274
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 867 274
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 867 274
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 845 313
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 845 313
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 813 369
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 813 369
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 813 369
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 779 432
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 779 432
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 779 432
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 750 487
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 750 487
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 738 513
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 738 513
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 738 513
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 715 575
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 715 575
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 709 592
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 709 592
0 0 0 1 16 300 914 172 685 727 600.3882077456219 50 675 549.0072859261523 709 592
