NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 883 618
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 878 604
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 878 604
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 858 539
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 858 539
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 858 539
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 838 473
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 838 473
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 838 473
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 827 440
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 827 440
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 812 401
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 812 401
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 812 401
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 794 359
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 794 359
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 794 359
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 784 337
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 784 337
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 775 318
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 775 318
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 775 318
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 763 295
0 0 0 1 16 300 914 727 685 172 600.3882077456219 50 939 500.9590801652366 763 295
