NumberDevice UserId Block NumberClicks NumberCircles DistanceCenter PixelStartCircleX PixelStartCircleY PixelEndCircleX PixelEndCircleY DistanceStartEndCircles TargerWidth ElapsedTime DistanceFirstLastPixel MouseX MouseY
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 805 625
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 805 625
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 805 625
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 809 558
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 809 558
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 809 558
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 814 521
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 814 521
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 821 476
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 821 476
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 821 476
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 832 421
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 832 421
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 838 399
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 838 399
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 838 399
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 853 354
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 853 354
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 853 354
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 864 328
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 864 328
0 0 0 1 16 300 800 750 914 172 589.1349590713489 50 839 481.2494155840607 864 328
